potato_chips,coke,potato_chips,grape_juice,potato_chips
grape_juice,jelly,apple,onion,jelly
potato_chips,grape_juice,bread,jelly,bread
onion,cereal,orange_juice,onion,onion
jelly,corn,potato_chips,orange,orange
onion,grape_juice,potato_chips,corn,corn
coke,crackers,potato_chips,cereal,crackers
coke,grape_juice,orange,orange_juice,orange_juice
orange_juice,cereal,bread,onion,onion
crackers,orange_juice,orange,jelly,orange_juice
apple,orange_juice,potato_chips,crackers,orange_juice
bread,bread,orange_juice,apple,bread
orange,jelly,orange,potato_chips,orange
jelly,crackers,grape_juice,potato_chips,grape_juice
corn,apple,cereal,jelly,jelly
apple,apple,potato_chips,coke,apple
jelly,grape_juice,potato_chips,corn,potato_chips
orange,crackers,orange,grape_juice,orange
coke,potato_chips,grape_juice,orange,grape_juice
cereal,jelly,potato_chips,coke,potato_chips
coke,grape_juice,apple,cereal,grape_juice
corn,onion,grape_juice,orange,orange
grape_juice,apple,corn,potato_chips,apple
grape_juice,orange_juice,potato_chips,jelly,orange_juice
orange_juice,apple,cereal,corn,cereal
potato_chips,crackers,coke,potato_chips,potato_chips
grape_juice,bread,cereal,orange_juice,orange_juice
jelly,apple,bread,potato_chips,bread
crackers,grape_juice,apple,orange_juice,apple
bread,bread,onion,potato_chips,bread
onion,potato_chips,grape_juice,orange,orange
orange_juice,orange_juice,potato_chips,orange,orange_juice
onion,orange_juice,onion,bread,onion
orange_juice,bread,jelly,onion,jelly
coke,corn,crackers,orange,crackers
orange_juice,potato_chips,grape_juice,jelly,grape_juice
grape_juice,coke,potato_chips,onion,coke
bread,jelly,bread,corn,bread
coke,onion,orange_juice,corn,orange_juice
orange_juice,orange_juice,corn,bread,orange_juice
coke,bread,jelly,apple,jelly
apple,crackers,onion,coke,onion
bread,cereal,onion,apple,cereal
cereal,grape_juice,orange,bread,bread
orange,grape_juice,orange_juice,potato_chips,potato_chips
cereal,corn,cereal,orange_juice,cereal
bread,jelly,coke,cereal,cereal
crackers,coke,cereal,onion,cereal
grape_juice,jelly,orange,potato_chips,jelly
corn,onion,grape_juice,crackers,grape_juice
bread,cereal,orange_juice,jelly,jelly
grape_juice,jelly,potato_chips,coke,coke
orange,grape_juice,bread,jelly,jelly
cereal,crackers,orange_juice,jelly,crackers
grape_juice,coke,onion,bread,coke
coke,cereal,crackers,onion,onion
orange,onion,apple,orange_juice,apple
orange,corn,bread,orange,orange
cereal,jelly,apple,onion,onion
bread,jelly,orange_juice,apple,jelly
orange,jelly,apple,onion,apple
cereal,orange_juice,potato_chips,onion,potato_chips
jelly,orange_juice,onion,orange,orange
bread,orange_juice,corn,potato_chips,corn
onion,jelly,potato_chips,apple,apple
jelly,cereal,bread,apple,apple
potato_chips,onion,corn,crackers,crackers
corn,orange,bread,onion,onion
orange,crackers,potato_chips,bread,bread
cereal,crackers,potato_chips,cereal,cereal
jelly,apple,potato_chips,coke,apple
bread,coke,corn,orange,orange
bread,grape_juice,corn,jelly,jelly
cereal,apple,coke,grape_juice,apple
onion,orange_juice,potato_chips,crackers,orange_juice
corn,grape_juice,apple,orange_juice,orange_juice
corn,cereal,orange_juice,onion,cereal
grape_juice,apple,jelly,crackers,jelly
apple,orange_juice,potato_chips,orange,orange
bread,apple,bread,potato_chips,bread
orange,apple,orange_juice,coke,apple
coke,crackers,apple,corn,corn
cereal,coke,grape_juice,cereal,cereal
crackers,cereal,orange,crackers,crackers
onion,jelly,crackers,onion,onion
orange,coke,orange_juice,orange,orange
orange_juice,corn,jelly,coke,coke
crackers,jelly,crackers,onion,crackers
orange,jelly,cereal,orange,orange
cereal,orange_juice,orange,jelly,jelly
corn,grape_juice,orange,apple,apple
orange_juice,jelly,orange,onion,jelly
potato_chips,grape_juice,apple,cereal,cereal
potato_chips,onion,apple,coke,coke
jelly,crackers,corn,coke,coke
bread,orange,onion,crackers,onion
cereal,orange_juice,onion,bread,bread
coke,apple,jelly,orange,jelly
apple,cereal,potato_chips,coke,potato_chips
potato_chips,orange_juice,potato_chips,orange,potato_chips
apple,cereal,onion,apple,apple
orange,coke,potato_chips,orange,orange
jelly,grape_juice,cereal,orange_juice,cereal
coke,cereal,potato_chips,coke,coke
crackers,corn,crackers,grape_juice,crackers
grape_juice,apple,cereal,coke,coke
bread,cereal,coke,corn,cereal
cereal,onion,bread,grape_juice,bread
orange,orange_juice,potato_chips,cereal,orange_juice
bread,onion,potato_chips,jelly,jelly
apple,crackers,orange,jelly,orange
grape_juice,jelly,coke,cereal,coke
orange,orange_juice,potato_chips,crackers,potato_chips
orange,corn,apple,orange,orange
coke,jelly,corn,potato_chips,potato_chips
corn,orange,jelly,coke,orange
apple,grape_juice,jelly,apple,apple
crackers,coke,grape_juice,crackers,crackers
orange,coke,corn,bread,coke
corn,jelly,corn,potato_chips,corn
orange_juice,grape_juice,jelly,orange,grape_juice
potato_chips,orange_juice,potato_chips,orange,potato_chips
orange,corn,grape_juice,bread,corn
apple,corn,bread,orange,orange
coke,apple,orange_juice,crackers,orange_juice
jelly,cereal,crackers,bread,bread
jelly,onion,grape_juice,orange,grape_juice
bread,orange,cereal,grape_juice,cereal
cereal,cereal,orange,corn,cereal
orange,corn,apple,jelly,apple
grape_juice,apple,crackers,grape_juice,grape_juice
apple,orange,jelly,coke,orange
bread,apple,orange_juice,crackers,crackers
bread,apple,jelly,orange,jelly
jelly,potato_chips,corn,onion,corn
coke,orange,crackers,potato_chips,potato_chips
crackers,jelly,potato_chips,coke,potato_chips
grape_juice,jelly,potato_chips,apple,jelly
potato_chips,orange_juice,corn,jelly,jelly
onion,crackers,orange,grape_juice,orange
bread,potato_chips,grape_juice,orange,potato_chips
onion,apple,cereal,coke,apple
grape_juice,orange_juice,potato_chips,jelly,jelly
potato_chips,orange,crackers,potato_chips,potato_chips
orange,onion,potato_chips,jelly,onion
potato_chips,cereal,orange,apple,cereal
cereal,jelly,orange_juice,onion,orange_juice
crackers,orange_juice,grape_juice,coke,orange_juice
orange,orange_juice,coke,bread,orange_juice
grape_juice,corn,crackers,grape_juice,grape_juice
apple,apple,cereal,corn,apple
potato_chips,orange_juice,corn,potato_chips,potato_chips
cereal,onion,apple,orange_juice,apple
crackers,bread,cereal,orange_juice,cereal
onion,orange_juice,onion,orange,onion
grape_juice,grape_juice,cereal,corn,grape_juice
coke,apple,orange_juice,coke,coke
cereal,apple,onion,corn,apple
bread,coke,crackers,orange_juice,crackers
onion,corn,apple,orange,corn
apple,orange_juice,coke,bread,orange_juice
onion,orange_juice,corn,jelly,corn
coke,jelly,onion,cereal,onion
jelly,potato_chips,grape_juice,bread,grape_juice
corn,crackers,potato_chips,cereal,crackers
orange_juice,cereal,orange,apple,cereal
apple,onion,corn,cereal,onion
coke,corn,orange,grape_juice,grape_juice
coke,coke,grape_juice,crackers,coke
grape_juice,orange,potato_chips,cereal,orange
orange,orange,apple,orange_juice,orange
apple,crackers,potato_chips,apple,apple
bread,crackers,orange,grape_juice,crackers
grape_juice,crackers,onion,coke,coke
corn,apple,onion,bread,onion
potato_chips,grape_juice,potato_chips,corn,potato_chips
grape_juice,crackers,bread,corn,crackers
apple,orange,potato_chips,apple,apple
grape_juice,apple,coke,grape_juice,grape_juice
coke,grape_juice,cereal,orange_juice,grape_juice
grape_juice,cereal,coke,corn,coke
corn,orange_juice,corn,jelly,corn
jelly,orange,apple,orange_juice,orange_juice
onion,orange,bread,onion,onion
coke,cereal,bread,corn,cereal
bread,onion,orange,cereal,orange
corn,jelly,coke,cereal,cereal
orange,orange,potato_chips,apple,orange
jelly,crackers,apple,corn,apple
crackers,onion,orange,coke,onion
bread,apple,orange_juice,cereal,cereal
orange_juice,potato_chips,onion,orange,orange
apple,orange_juice,potato_chips,cereal,orange_juice
orange_juice,cereal,orange_juice,onion,orange_juice
corn,crackers,bread,orange_juice,bread
onion,corn,apple,jelly,apple
crackers,orange_juice,potato_chips,orange,orange_juice
bread,coke,orange_juice,corn,corn
grape_juice,bread,orange,jelly,jelly
potato_chips,apple,jelly,orange,apple
onion,coke,crackers,orange_juice,orange_juice
apple,orange_juice,crackers,corn,corn
apple,bread,cereal,orange_juice,orange_juice
onion,corn,crackers,grape_juice,corn
potato_chips,jelly,cereal,crackers,crackers
apple,grape_juice,bread,crackers,bread
coke,apple,jelly,crackers,jelly
cereal,crackers,potato_chips,apple,crackers
cereal,onion,grape_juice,orange,onion
jelly,crackers,orange,apple,apple
apple,corn,apple,grape_juice,apple
onion,cereal,crackers,bread,cereal
onion,orange,potato_chips,cereal,orange
crackers,onion,potato_chips,jelly,potato_chips
orange_juice,apple,cereal,coke,coke
orange,grape_juice,onion,corn,onion
potato_chips,orange_juice,orange,crackers,crackers
crackers,corn,crackers,orange,crackers
grape_juice,corn,apple,orange,orange
crackers,apple,orange_juice,crackers,crackers
coke,orange,onion,crackers,crackers
orange,bread,orange,crackers,orange
bread,cereal,onion,grape_juice,grape_juice
crackers,bread,apple,crackers,crackers
orange_juice,corn,bread,orange,orange
potato_chips,onion,potato_chips,jelly,potato_chips
onion,coke,orange_juice,orange,orange
orange_juice,apple,bread,potato_chips,bread
apple,orange,bread,orange_juice,orange
orange,bread,cereal,orange_juice,orange_juice
jelly,orange_juice,corn,bread,orange_juice
orange,orange_juice,coke,onion,onion
bread,orange_juice,corn,bread,bread
orange,orange,bread,onion,orange
cereal,orange_juice,potato_chips,bread,bread
orange_juice,crackers,orange,apple,orange
orange_juice,apple,cereal,jelly,cereal
bread,coke,potato_chips,onion,potato_chips
crackers,crackers,coke,potato_chips,crackers
apple,grape_juice,onion,corn,grape_juice
orange,grape_juice,orange_juice,potato_chips,potato_chips
orange,orange,bread,orange_juice,orange
coke,coke,crackers,bread,coke
corn,onion,orange,corn,corn
orange_juice,apple,jelly,orange,apple
apple,crackers,potato_chips,cereal,cereal
orange,jelly,crackers,onion,jelly
orange_juice,bread,orange_juice,apple,orange_juice
apple,apple,jelly,coke,apple
corn,grape_juice,apple,bread,bread
jelly,crackers,bread,corn,bread
onion,onion,orange,cereal,onion
potato_chips,cereal,orange,apple,cereal
orange,onion,corn,crackers,onion
grape_juice,crackers,corn,jelly,jelly
cereal,jelly,bread,cereal,cereal
cereal,apple,jelly,crackers,jelly
orange_juice,corn,orange,grape_juice,grape_juice
cereal,grape_juice,apple,cereal,cereal
onion,crackers,orange,grape_juice,orange
potato_chips,orange,onion,crackers,crackers
cereal,grape_juice,bread,coke,bread
onion,grape_juice,bread,jelly,jelly
orange_juice,bread,orange,jelly,jelly
grape_juice,orange,bread,coke,bread
orange_juice,orange,bread,orange_juice,orange_juice
corn,orange_juice,potato_chips,crackers,crackers
corn,cereal,onion,apple,onion
onion,coke,crackers,cereal,crackers
bread,orange_juice,orange,jelly,jelly
crackers,onion,apple,potato_chips,potato_chips
orange_juice,crackers,onion,potato_chips,crackers
apple,orange,onion,crackers,onion
orange,orange_juice,coke,jelly,orange_juice
cereal,potato_chips,onion,orange,potato_chips
jelly,onion,coke,jelly,jelly
orange,jelly,bread,crackers,jelly
apple,coke,orange_juice,corn,corn
jelly,bread,orange,crackers,bread
corn,onion,bread,grape_juice,bread
apple,bread,jelly,apple,apple
coke,corn,crackers,grape_juice,grape_juice
crackers,orange,bread,coke,bread
onion,coke,crackers,cereal,cereal
coke,corn,cereal,orange_juice,orange_juice
potato_chips,corn,cereal,orange_juice,cereal
onion,onion,orange,corn,onion
jelly,cereal,potato_chips,coke,coke
cereal,coke,potato_chips,onion,potato_chips
crackers,bread,orange_juice,apple,bread
onion,bread,orange,jelly,bread
grape_juice,corn,crackers,orange,orange
corn,coke,orange_juice,corn,corn
corn,orange_juice,coke,onion,onion
jelly,apple,potato_chips,orange_juice,orange_juice
onion,cereal,crackers,corn,corn
potato_chips,apple,cereal,potato_chips,potato_chips
bread,grape_juice,coke,onion,onion
crackers,potato_chips,grape_juice,onion,potato_chips
orange,apple,corn,bread,apple
orange_juice,onion,corn,crackers,onion
grape_juice,bread,orange,potato_chips,bread
crackers,crackers,corn,jelly,crackers
bread,coke,orange_juice,corn,corn
orange,onion,orange_juice,corn,orange_juice
apple,orange,bread,coke,orange
coke,potato_chips,cereal,bread,potato_chips
corn,apple,jelly,orange,orange
potato_chips,corn,crackers,potato_chips,potato_chips
cereal,cereal,orange,corn,cereal
orange,orange,cereal,grape_juice,orange
cereal,coke,potato_chips,onion,potato_chips
cereal,jelly,corn,cereal,cereal
orange_juice,bread,onion,potato_chips,potato_chips
orange_juice,orange,apple,orange_juice,orange_juice
coke,cereal,onion,apple,cereal
orange_juice,jelly,crackers,onion,jelly
potato_chips,crackers,onion,orange_juice,orange_juice
corn,orange_juice,potato_chips,coke,potato_chips
orange,corn,crackers,potato_chips,corn
bread,coke,apple,orange,orange
orange_juice,corn,orange,grape_juice,grape_juice
cereal,corn,jelly,coke,corn
orange_juice,onion,orange_juice,corn,orange_juice
grape_juice,orange_juice,coke,bread,orange_juice
orange,cereal,potato_chips,coke,cereal
grape_juice,coke,potato_chips,grape_juice,grape_juice
onion,apple,jelly,crackers,apple
cereal,coke,potato_chips,grape_juice,potato_chips
apple,crackers,coke,orange,orange
potato_chips,orange_juice,potato_chips,cereal,potato_chips
cereal,orange,corn,orange_juice,orange_juice
corn,grape_juice,orange,orange_juice,orange
orange_juice,crackers,grape_juice,potato_chips,grape_juice
bread,coke,corn,onion,onion
potato_chips,orange_juice,potato_chips,coke,potato_chips
apple,coke,bread,potato_chips,coke
apple,apple,orange_juice,cereal,apple
potato_chips,apple,potato_chips,coke,potato_chips
coke,jelly,bread,corn,corn
bread,apple,potato_chips,coke,potato_chips
jelly,crackers,grape_juice,potato_chips,grape_juice
orange,orange,bread,onion,orange
bread,apple,corn,potato_chips,corn
jelly,crackers,potato_chips,jelly,jelly
coke,apple,orange_juice,corn,orange_juice
bread,grape_juice,orange_juice,corn,orange_juice
grape_juice,crackers,bread,orange_juice,bread
coke,coke,crackers,bread,coke
jelly,apple,orange_juice,corn,orange_juice
grape_juice,orange_juice,potato_chips,bread,bread
jelly,bread,cereal,orange_juice,orange_juice
bread,coke,bread,potato_chips,bread
orange_juice,orange_juice,cereal,orange,orange_juice
apple,potato_chips,grape_juice,orange,orange
orange_juice,crackers,coke,orange,orange
apple,cereal,onion,potato_chips,onion
orange_juice,potato_chips,grape_juice,orange,orange
corn,apple,orange_juice,coke,apple
jelly,potato_chips,cereal,bread,bread
jelly,coke,crackers,cereal,crackers
apple,apple,potato_chips,coke,apple
corn,grape_juice,coke,onion,grape_juice
crackers,orange,apple,onion,apple
corn,onion,bread,crackers,bread
apple,orange_juice,jelly,bread,bread
grape_juice,orange_juice,coke,onion,orange_juice
crackers,potato_chips,corn,onion,corn
bread,cereal,potato_chips,corn,cereal
onion,apple,crackers,coke,apple
orange_juice,grape_juice,orange_juice,bread,orange_juice
bread,grape_juice,corn,jelly,corn
apple,apple,jelly,orange,apple
grape_juice,orange_juice,potato_chips,coke,coke
apple,cereal,crackers,corn,corn
crackers,crackers,potato_chips,cereal,crackers
potato_chips,jelly,orange_juice,onion,orange_juice
cereal,potato_chips,onion,orange,potato_chips
bread,jelly,corn,potato_chips,jelly
orange_juice,grape_juice,orange,apple,grape_juice
potato_chips,onion,jelly,corn,onion
onion,coke,grape_juice,cereal,cereal
grape_juice,orange_juice,potato_chips,cereal,orange_juice
jelly,corn,cereal,orange_juice,orange_juice
cereal,onion,jelly,corn,onion
orange,cereal,crackers,corn,corn
crackers,jelly,coke,crackers,crackers
jelly,bread,corn,potato_chips,bread
orange,coke,orange_juice,corn,orange_juice
coke,coke,apple,orange,coke
grape_juice,potato_chips,jelly,bread,jelly
bread,apple,onion,bread,bread
crackers,orange,cereal,bread,orange
crackers,onion,corn,cereal,cereal
orange_juice,coke,potato_chips,orange,coke
bread,corn,bread,orange,bread
potato_chips,orange,cereal,grape_juice,grape_juice
cereal,orange,bread,orange_juice,bread
crackers,apple,orange_juice,cereal,orange_juice
onion,apple,onion,crackers,onion
potato_chips,onion,orange_juice,corn,onion
orange_juice,corn,coke,potato_chips,coke
orange,onion,bread,grape_juice,onion
corn,jelly,bread,cereal,jelly
orange,orange_juice,orange,crackers,orange
cereal,orange_juice,orange,crackers,crackers
crackers,jelly,cereal,crackers,crackers
coke,crackers,coke,orange,coke
orange,apple,orange_juice,corn,apple
grape_juice,orange_juice,grape_juice,coke,grape_juice
crackers,cereal,potato_chips,corn,cereal
cereal,apple,onion,crackers,crackers
crackers,cereal,potato_chips,coke,cereal
cereal,apple,orange_juice,coke,apple
cereal,apple,grape_juice,onion,apple
onion,orange_juice,corn,potato_chips,corn
orange,orange_juice,coke,bread,orange_juice
corn,orange_juice,coke,jelly,jelly
potato_chips,onion,jelly,corn,corn
coke,grape_juice,apple,bread,apple
grape_juice,potato_chips,corn,onion,potato_chips
onion,apple,potato_chips,coke,apple
potato_chips,bread,corn,potato_chips,potato_chips
coke,grape_juice,jelly,cereal,grape_juice
potato_chips,jelly,corn,cereal,corn
corn,corn,orange,jelly,corn
onion,cereal,bread,apple,apple
grape_juice,apple,cereal,corn,apple
crackers,orange_juice,potato_chips,onion,orange_juice
orange,orange_juice,corn,bread,orange_juice
apple,jelly,orange,potato_chips,jelly
jelly,orange_juice,potato_chips,crackers,orange_juice
crackers,apple,onion,crackers,crackers
corn,orange,potato_chips,apple,orange
crackers,jelly,bread,corn,corn
jelly,grape_juice,cereal,potato_chips,grape_juice
crackers,grape_juice,bread,coke,bread
orange_juice,potato_chips,jelly,cereal,jelly
bread,onion,apple,coke,coke
coke,apple,jelly,crackers,jelly
apple,coke,potato_chips,orange,orange
onion,orange_juice,corn,jelly,corn
potato_chips,onion,bread,grape_juice,bread
cereal,cereal,bread,corn,cereal
coke,jelly,orange_juice,apple,jelly
jelly,apple,cereal,corn,cereal
coke,orange_juice,potato_chips,orange,orange
corn,jelly,corn,cereal,corn
onion,orange,bread,orange_juice,orange
potato_chips,apple,cereal,potato_chips,potato_chips
orange_juice,apple,onion,bread,apple
orange_juice,corn,grape_juice,bread,grape_juice
grape_juice,corn,cereal,orange_juice,orange_juice
grape_juice,cereal,orange,corn,cereal
orange_juice,grape_juice,onion,corn,grape_juice
corn,cereal,orange,crackers,cereal
cereal,orange,bread,onion,bread
orange_juice,grape_juice,jelly,coke,grape_juice
cereal,orange_juice,potato_chips,orange,potato_chips
crackers,crackers,onion,orange_juice,crackers
crackers,bread,orange,apple,bread
jelly,apple,onion,corn,apple
bread,orange_juice,coke,jelly,jelly
onion,crackers,bread,orange_juice,orange_juice
crackers,cereal,crackers,bread,crackers
orange,orange,cereal,bread,orange
grape_juice,orange_juice,potato_chips,coke,orange_juice
coke,crackers,orange,jelly,jelly
orange,orange,cereal,grape_juice,orange
crackers,orange,apple,orange_juice,orange_juice
coke,jelly,crackers,onion,jelly
coke,orange_juice,potato_chips,coke,coke
orange,orange_juice,cereal,coke,orange_juice
potato_chips,bread,orange_juice,apple,bread
crackers,crackers,corn,jelly,crackers
crackers,jelly,potato_chips,coke,potato_chips
crackers,jelly,bread,corn,bread
bread,onion,bread,crackers,bread
orange_juice,orange_juice,onion,bread,orange_juice
grape_juice,jelly,onion,cereal,jelly
corn,cereal,orange,apple,orange
cereal,onion,orange_juice,corn,orange_juice
orange_juice,cereal,orange_juice,jelly,orange_juice
orange_juice,coke,crackers,orange_juice,orange_juice
orange,grape_juice,orange_juice,potato_chips,orange_juice
corn,apple,jelly,coke,apple
orange_juice,jelly,bread,crackers,jelly
jelly,crackers,bread,corn,crackers
onion,orange_juice,corn,potato_chips,corn
potato_chips,corn,bread,orange,orange
apple,jelly,bread,cereal,jelly
jelly,corn,apple,orange,corn
onion,corn,crackers,orange,orange
corn,onion,corn,crackers,corn
cereal,grape_juice,bread,coke,bread
corn,orange,jelly,coke,jelly
bread,jelly,bread,cereal,bread
grape_juice,grape_juice,apple,bread,grape_juice
coke,crackers,coke,orange,coke
orange_juice,grape_juice,orange_juice,corn,orange_juice
potato_chips,orange,apple,onion,apple
coke,corn,bread,orange,bread
coke,orange_juice,onion,orange,orange_juice
crackers,cereal,orange_juice,jelly,cereal
corn,bread,orange,crackers,orange
onion,corn,coke,potato_chips,potato_chips
orange,potato_chips,grape_juice,orange,orange
grape_juice,onion,coke,jelly,jelly
corn,bread,jelly,apple,bread
grape_juice,onion,corn,cereal,cereal
apple,potato_chips,grape_juice,onion,onion
orange_juice,coke,corn,bread,coke
orange,corn,orange,grape_juice,orange
jelly,apple,onion,bread,apple
crackers,coke,potato_chips,orange,potato_chips
crackers,apple,crackers,grape_juice,crackers
jelly,bread,jelly,onion,jelly
potato_chips,crackers,coke,orange,crackers
apple,crackers,jelly,grape_juice,jelly
bread,crackers,orange_juice,cereal,crackers
bread,grape_juice,apple,bread,bread
corn,orange_juice,potato_chips,crackers,crackers
bread,cereal,orange,apple,cereal
orange,apple,crackers,grape_juice,apple
cereal,onion,grape_juice,orange_juice,grape_juice
corn,cereal,onion,apple,apple
potato_chips,orange_juice,crackers,corn,crackers
crackers,cereal,bread,apple,cereal
bread,corn,jelly,coke,jelly
potato_chips,grape_juice,jelly,onion,grape_juice
orange_juice,apple,potato_chips,coke,coke
coke,crackers,potato_chips,jelly,crackers
jelly,jelly,bread,crackers,jelly
coke,potato_chips,jelly,cereal,potato_chips
jelly,orange_juice,potato_chips,jelly,jelly
crackers,crackers,corn,coke,crackers
potato_chips,orange,cereal,bread,cereal
corn,crackers,potato_chips,cereal,potato_chips
jelly,corn,grape_juice,bread,grape_juice
bread,apple,potato_chips,orange_juice,orange_juice
orange,jelly,corn,potato_chips,corn
potato_chips,apple,orange_juice,corn,corn
jelly,crackers,coke,potato_chips,coke
jelly,crackers,onion,orange_juice,crackers
jelly,potato_chips,grape_juice,jelly,jelly
apple,jelly,orange,onion,orange
cereal,grape_juice,apple,bread,bread
jelly,crackers,jelly,grape_juice,jelly
orange,grape_juice,orange,orange_juice,orange
corn,cereal,coke,corn,corn
