"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.image_url2","Input.image_url3","Input.image_url4","Answer.categories","Approve","Reject"
"3B6F54KMR3C5YDYN612P8FZF44RS1D","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3A1PQ49WVIHIUOI1LAVSTLOU4XWH1O","AVVS9C346YQDG","Approved","Tue Nov 20 14:14:48 PST 2018","Tue Nov 20 14:14:59 PST 2018","Fri Nov 23 14:14:59 PST 2018","2018-11-23 22:15:05 UTC","","","11","100% (207/207)","100% (207/207)","100% (207/207)","tomato paste","toilet paper","bowl","nut","Bottom"
"3AC6MFV69LID305F3IZIWVCP88NZHO","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","39GXDJN2OUE5NPX6PKLBNW2BQIDV8C","AVVS9C346YQDG","Approved","Tue Nov 20 15:31:51 PST 2018","Tue Nov 20 15:32:06 PST 2018","Fri Nov 23 15:32:06 PST 2018","2018-11-23 23:33:05 UTC","","","15","100% (207/207)","100% (207/207)","100% (207/207)","toilet paper","bowl","gum","salt_1","Top"
"32W3UF2EZPL6JV6AWXVRR820ULG4C9","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3AAJC4I4FHSBGQYZHL75XSOLU4DJZK","AVVS9C346YQDG","Approved","Tue Nov 20 15:25:34 PST 2018","Tue Nov 20 15:25:42 PST 2018","Fri Nov 23 15:25:42 PST 2018","2018-11-23 23:26:05 UTC","","","8","100% (207/207)","100% (207/207)","100% (207/207)","cereal_2","toilet paper","bowl","gum","Bottom"
"3CZH926SIDELGTQOSO1MHW23FXT4E2","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3W2LOLRXLCFXPJIQPPD4C4MZ0CURKY","AVVS9C346YQDG","Approved","Tue Nov 20 14:02:30 PST 2018","Tue Nov 20 14:02:39 PST 2018","Fri Nov 23 14:02:39 PST 2018","2018-11-23 22:03:05 UTC","","","9","100% (207/207)","100% (207/207)","100% (207/207)","chocolate syrup","toilet paper","bowl","salt_1","Middle"
"33KGGVH24VHDUUKM0B8C7NG7JJTX1Q","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","32XVDSJFP0XBBN18VBBJQ96VDP9M2J","AVVS9C346YQDG","Approved","Tue Nov 20 14:04:57 PST 2018","Tue Nov 20 14:05:04 PST 2018","Fri Nov 23 14:05:04 PST 2018","2018-11-23 22:05:05 UTC","","","7","100% (207/207)","100% (207/207)","100% (207/207)","cereal_2","bowl","gum","salt_1","Middle"
"3CIS7GGG66JKXRK37US4U00XEAGUEE","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3A9AA95ATXM9VNH85A595K3225Y5PO","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 09:03:20 PST 2018","Mon Nov 26 09:03:31 PST 2018","Thu Nov 29 09:03:31 PST 2018","","","","11","100% (18/18)","100% (18/18)","100% (3/3)","chocolate syrup","tomato paste","bowl","salt_1","Top"
"3P458N04Q2HKJF2IJF8QC6QCBP7X27","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3M1CVSFP615R15U40JBFD09YZFLAQQ","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 09:06:42 PST 2018","Mon Nov 26 09:06:47 PST 2018","Thu Nov 29 09:06:47 PST 2018","","","","5","100% (18/18)","100% (18/18)","100% (3/3)","chocolate syrup","toilet paper","gum","nut","Bottom"
"3UEBBGULPGOC35KZ25CACILXQBVUFW","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","32N49TQG3HIJ6DQLMI5PJN86G70AVK","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 09:07:30 PST 2018","Mon Nov 26 09:07:39 PST 2018","Thu Nov 29 09:07:39 PST 2018","","","","9","100% (18/18)","100% (18/18)","100% (3/3)","chocolate syrup","cereal_2","bowl","nut","Bottom"
"3XQ4XW3ODACCNYGJP523DY9KWA5S2U","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3570Y55XZQJ1KYYTDTKJM8N3WISGYM","AVVS9C346YQDG","Approved","Tue Nov 20 14:11:39 PST 2018","Tue Nov 20 14:11:48 PST 2018","Fri Nov 23 14:11:48 PST 2018","2018-11-23 22:12:05 UTC","","","9","100% (207/207)","100% (207/207)","100% (207/207)","tomato paste","bowl","gum","nut","Top"
"38O9DZ0A63N700IMISZ0CTDSEL926J","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3DBQWDE4Y7Y9S25VPVSH1VY72QX5NS","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 09:02:39 PST 2018","Mon Nov 26 09:02:47 PST 2018","Thu Nov 29 09:02:47 PST 2018","","","","8","100% (18/18)","100% (18/18)","100% (3/3)","chocolate syrup","tomato paste","gum","salt_1","Top"
"3HFWPF5AKAJ18GC2T5G8W8EC2O5S35","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","304SM51WA448XVE9Y10G3B85ZK4SB3","AVVS9C346YQDG","Approved","Tue Nov 20 15:27:23 PST 2018","Tue Nov 20 15:27:31 PST 2018","Fri Nov 23 15:27:31 PST 2018","2018-11-23 23:28:05 UTC","","","8","100% (207/207)","100% (207/207)","100% (207/207)","cereal_2","tomato paste","bowl","nut","Bottom"
"367O8HRHKH8MQCV6TJLR6D6IGO1S4Q","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3PWWM24LHTYWQYZ41A10LR50TL7280","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 08:51:58 PST 2018","Mon Nov 26 08:52:06 PST 2018","Thu Nov 29 08:52:06 PST 2018","","","","8","100% (18/18)","100% (18/18)","100% (3/3)","cereal_2","toilet paper","salt_1","nut","Bottom"
"3RQVKZ7ZRLJQ40WR124SI7DO9WT27I","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3XM0HYN6NLZ9R6A1GBYC9E9FFXAPEK","AVVS9C346YQDG","Approved","Tue Nov 20 14:15:16 PST 2018","Tue Nov 20 14:15:24 PST 2018","Fri Nov 23 14:15:24 PST 2018","2018-11-23 22:16:05 UTC","","","8","100% (207/207)","100% (207/207)","100% (207/207)","toilet paper","gum","salt_1","nut","Top"
"3ECKRY5B1RWDZVGZ90H3W7D48L2ZIH","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3HHRAGRYX95ABA7JT05BS03EEVYO9S","AVVS9C346YQDG","Approved","Tue Nov 20 13:46:14 PST 2018","Tue Nov 20 13:46:24 PST 2018","Fri Nov 23 13:46:24 PST 2018","2018-11-23 21:47:05 UTC","","","10","100% (207/207)","100% (207/207)","100% (207/207)","bowl","gum","salt_1","nut","Middle"
"3WYZV0QBFKDE7S2E2811DZTG5VKXB9","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:46 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:46 PST 2018","","","35L9RVQFCPIY3L9ZNY5C4NTRFUUUH1","AVVS9C346YQDG","Approved","Tue Nov 20 14:04:34 PST 2018","Tue Nov 20 14:04:46 PST 2018","Fri Nov 23 14:04:46 PST 2018","2018-11-23 22:05:05 UTC","","","12","100% (207/207)","100% (207/207)","100% (207/207)","tomato paste","toilet paper","bowl","gum","Middle"
"39TX062QX2O94XY1NFMVVGV4H37X3I","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3EF8EXOTT2VELUDR9AYD5Y49HP0J1V","AVVS9C346YQDG","Approved","Tue Nov 20 13:46:41 PST 2018","Tue Nov 20 13:46:58 PST 2018","Fri Nov 23 13:46:58 PST 2018","2018-11-23 21:47:05 UTC","","","17","100% (207/207)","100% (207/207)","100% (207/207)","cereal_2","tomato paste","bowl","gum","Bottom"
"3YZ7A3YHR6T4MVZ67O41B5CWGKWS5V","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3Q5ZZ9ZEVPFOPVIRJT3YJY8CDVY857","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 09:03:57 PST 2018","Mon Nov 26 09:04:32 PST 2018","Thu Nov 29 09:04:32 PST 2018","","","","35","100% (18/18)","100% (18/18)","100% (3/3)","cereal_2","tomato paste","gum","nut","Bottom"
"3HXK2V1N4LF9XT7SU58MOKQH8ZC2GL","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:46 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:46 PST 2018","","","39LNWE0K4VWYZGKJTGNX4ZU6F79UIU","AVVS9C346YQDG","Approved","Tue Nov 20 14:05:13 PST 2018","Tue Nov 20 14:05:23 PST 2018","Fri Nov 23 14:05:23 PST 2018","2018-11-23 22:06:05 UTC","","","10","100% (207/207)","100% (207/207)","100% (207/207)","cereal_2","toilet paper","salt_1","nut","Bottom"
"3EQPA8A375W9U605RI2388S4L0RZJT","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3OE22WJIGJOBGE826OS6D1LS6HQUQX","AVVS9C346YQDG","Approved","Tue Nov 20 14:16:14 PST 2018","Tue Nov 20 14:16:30 PST 2018","Fri Nov 23 14:16:30 PST 2018","2018-11-23 22:17:05 UTC","","","16","100% (207/207)","100% (207/207)","100% (207/207)","chocolate syrup","cereal_2","toilet paper","nut","Bottom"
"371Q3BEXDI92T9JVECBH09JRHJ4ZS9","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:46 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:46 PST 2018","","","3WMINLGALC3N74KLV1AKTVKHV0KCAN","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 08:59:48 PST 2018","Mon Nov 26 08:59:53 PST 2018","Thu Nov 29 08:59:53 PST 2018","","","","5","100% (18/18)","100% (18/18)","100% (3/3)","chocolate syrup","bowl","gum","nut","Middle"
"3SV8KD29L5S45Q6N932F9NSH0PRZKS","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","386PBUZZXGXRB1HV2KGWPDDNFV5LJ3","AVVS9C346YQDG","Approved","Tue Nov 20 13:53:28 PST 2018","Tue Nov 20 13:53:39 PST 2018","Fri Nov 23 13:53:39 PST 2018","2018-11-23 21:54:05 UTC","","","11","100% (207/207)","100% (207/207)","100% (207/207)","chocolate syrup","tomato paste","bowl","nut","Top"
"3QI9WAYOGRB05ZZKC7E63BQWCF7S6B","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3MHW492WW1DK8EZAJLVUSE36AN2MVR","AVVS9C346YQDG","Approved","Tue Nov 20 15:26:05 PST 2018","Tue Nov 20 15:26:16 PST 2018","Fri Nov 23 15:26:16 PST 2018","2018-11-23 23:27:05 UTC","","","11","100% (207/207)","100% (207/207)","100% (207/207)","tomato paste","toilet paper","gum","nut","Bottom"
"3YZ7A3YHR6T4MVZ67O41B5CWGKX5S9","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:37:58 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:37:58 PST 2018","","","3JPSL1DZ5TZ6Y8HCKRJY96ETU4YAN3","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 09:05:24 PST 2018","Mon Nov 26 09:05:33 PST 2018","Thu Nov 29 09:05:33 PST 2018","","","","9","100% (18/18)","100% (18/18)","100% (3/3)","tomato paste","toilet paper","gum","nut","Top"
"3H1C3QRA02JOBX33L3740UER7AACEN","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:37:58 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:37:58 PST 2018","","","386CSBG1O0MQE3I1A6U3XV7C3WV6QW","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 08:17:47 PST 2018","Mon Nov 26 08:17:57 PST 2018","Thu Nov 29 08:17:57 PST 2018","","","","10","100% (18/18)","100% (18/18)","100% (3/3)","chocolate syrup","cereal_2","tomato paste","toilet paper","Middle"
"3TC2K6WK9H2U4E1AB7WYW79JKGZ285","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3LPW2N6LKU2MNSP4MW43FQQ1AMQ5UK","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 09:04:38 PST 2018","Mon Nov 26 09:04:43 PST 2018","Thu Nov 29 09:04:43 PST 2018","","","","5","100% (18/18)","100% (18/18)","100% (3/3)","chocolate syrup","cereal_2","tomato paste","bowl","Top"
"3UV0D2KX1NJDM7QKNZLSZEN3RY84FK","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3SEPORI8WOZ0FXVVNFUS4TL24I5ZA8","A15WI5C6HF1QXZ","Submitted","Mon Nov 26 08:19:48 PST 2018","Mon Nov 26 08:20:08 PST 2018","Thu Nov 29 08:20:08 PST 2018","","","","20","100% (18/18)","100% (18/18)","100% (3/3)","chocolate syrup","cereal_2","tomato paste","gum","Top"
"3QE4DGPGBSBJ07MFYJRAHZNFSD84GJ","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:35 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:35 PST 2018","","","3WI0P0II62SPBDCGX8RH8RR9G3XRDL","AVVS9C346YQDG","Approved","Tue Nov 20 13:58:52 PST 2018","Tue Nov 20 13:59:05 PST 2018","Fri Nov 23 13:59:05 PST 2018","2018-11-23 22:00:05 UTC","","","13","100% (207/207)","100% (207/207)","100% (207/207)","chocolate syrup","cereal_2","tomato paste","salt_1","Middle"
"34KYK9TV2S86BBGF8YVEERCOQGISBW","3164SQ54U4WAV777IKU2TD0BFNNX7F","Choose the best place to put the object","Choose the best place to put the object","Object Placement, Object Similarity","$0.01","Tue Nov 20 13:35:46 PST 2018","1","BatchId:214384;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 27 13:35:46 PST 2018","","","3SKRO2GZ72R9WEJ9RVYP6D4MWE0K1V","AVVS9C346YQDG","Approved","Tue Nov 20 15:28:01 PST 2018","Tue Nov 20 15:28:09 PST 2018","Fri Nov 23 15:28:09 PST 2018","2018-11-23 23:29:05 UTC","","","8","100% (207/207)","100% (207/207)","100% (207/207)","cereal_2","tomato paste","bowl","nut","Middle"
