potato_chips,jelly,orange_juice,grape_juice,jelly
grape_juice,crackers,coke,potato_chips,coke
cereal,onion,apple,coke,coke
coke,cereal,crackers,corn,cereal
orange_juice,onion,grape_juice,crackers,grape_juice
grape_juice,grape_juice,jelly,cereal,grape_juice
crackers,onion,corn,cereal,corn
corn,orange_juice,jelly,bread,orange_juice
grape_juice,cereal,crackers,onion,crackers
potato_chips,crackers,orange_juice,jelly,crackers
orange_juice,apple,jelly,crackers,apple
onion,apple,crackers,grape_juice,apple
apple,jelly,bread,crackers,bread
corn,bread,cereal,grape_juice,grape_juice
jelly,onion,apple,potato_chips,apple
potato_chips,coke,crackers,cereal,crackers
onion,jelly,corn,cereal,jelly
jelly,onion,bread,grape_juice,grape_juice
corn,coke,potato_chips,grape_juice,potato_chips
cereal,grape_juice,bread,jelly,bread
onion,jelly,corn,potato_chips,potato_chips
potato_chips,cereal,potato_chips,corn,potato_chips
onion,grape_juice,cereal,corn,cereal
apple,orange_juice,coke,bread,orange_juice
cereal,cereal,onion,apple,cereal
apple,jelly,onion,cereal,onion
orange_juice,grape_juice,bread,jelly,grape_juice
crackers,apple,potato_chips,coke,potato_chips
apple,corn,grape_juice,bread,corn
coke,crackers,apple,corn,apple
orange_juice,onion,apple,potato_chips,apple
cereal,cereal,potato_chips,corn,cereal
potato_chips,crackers,corn,jelly,corn
bread,coke,potato_chips,grape_juice,grape_juice
crackers,grape_juice,jelly,coke,grape_juice
bread,orange_juice,corn,jelly,jelly
grape_juice,grape_juice,onion,corn,grape_juice
jelly,crackers,potato_chips,jelly,jelly
grape_juice,onion,apple,potato_chips,apple
corn,bread,cereal,orange_juice,cereal
potato_chips,crackers,onion,potato_chips,potato_chips
coke,jelly,bread,corn,corn
onion,cereal,crackers,onion,onion
onion,bread,coke,jelly,jelly
grape_juice,onion,grape_juice,orange_juice,grape_juice
bread,cereal,coke,bread,bread
apple,grape_juice,coke,onion,onion
corn,coke,crackers,bread,bread
grape_juice,jelly,coke,cereal,jelly
corn,orange_juice,coke,jelly,jelly
bread,grape_juice,apple,orange_juice,grape_juice
jelly,coke,cereal,onion,cereal
apple,corn,apple,jelly,apple
apple,potato_chips,cereal,bread,cereal
orange_juice,orange_juice,potato_chips,coke,orange_juice
bread,cereal,potato_chips,corn,potato_chips
bread,crackers,onion,coke,crackers
orange_juice,coke,grape_juice,crackers,crackers
coke,cereal,potato_chips,coke,coke
onion,potato_chips,jelly,bread,bread
orange_juice,potato_chips,grape_juice,jelly,grape_juice
onion,bread,orange_juice,apple,apple
orange_juice,crackers,onion,orange_juice,orange_juice
corn,onion,apple,potato_chips,apple
onion,jelly,coke,crackers,jelly
cereal,bread,jelly,apple,bread
corn,grape_juice,onion,corn,corn
apple,onion,orange_juice,corn,corn
orange_juice,coke,crackers,cereal,coke
corn,grape_juice,cereal,potato_chips,grape_juice
apple,grape_juice,potato_chips,corn,grape_juice
corn,orange_juice,potato_chips,onion,potato_chips
bread,grape_juice,bread,coke,bread
bread,bread,coke,jelly,bread
corn,bread,apple,crackers,apple
coke,cereal,onion,potato_chips,potato_chips
apple,potato_chips,grape_juice,onion,onion
corn,bread,coke,jelly,jelly
corn,apple,cereal,potato_chips,potato_chips
corn,onion,jelly,corn,corn
jelly,grape_juice,orange_juice,potato_chips,grape_juice
potato_chips,apple,jelly,crackers,crackers
jelly,onion,apple,orange_juice,apple
grape_juice,coke,cereal,onion,coke
corn,potato_chips,grape_juice,onion,potato_chips
grape_juice,onion,apple,orange_juice,orange_juice
potato_chips,apple,orange_juice,crackers,crackers
orange_juice,onion,grape_juice,crackers,grape_juice
apple,crackers,onion,orange_juice,onion
jelly,apple,cereal,corn,cereal
crackers,crackers,apple,corn,crackers
bread,cereal,crackers,corn,cereal
potato_chips,coke,potato_chips,grape_juice,potato_chips
grape_juice,jelly,apple,onion,jelly
potato_chips,grape_juice,bread,jelly,bread
onion,cereal,orange_juice,onion,onion
bread,grape_juice,jelly,apple,jelly
onion,grape_juice,potato_chips,corn,corn
coke,crackers,potato_chips,cereal,crackers
orange_juice,cereal,bread,onion,onion
apple,orange_juice,potato_chips,crackers,orange_juice
bread,bread,orange_juice,apple,bread
crackers,jelly,orange_juice,grape_juice,grape_juice
jelly,crackers,grape_juice,potato_chips,grape_juice
corn,apple,cereal,jelly,jelly
apple,apple,potato_chips,coke,apple
jelly,grape_juice,potato_chips,corn,potato_chips
cereal,jelly,potato_chips,coke,potato_chips
coke,grape_juice,apple,cereal,grape_juice
grape_juice,apple,corn,potato_chips,apple
onion,crackers,cereal,apple,crackers
apple,grape_juice,onion,corn,onion
grape_juice,orange_juice,potato_chips,jelly,orange_juice
orange_juice,apple,cereal,corn,cereal
potato_chips,crackers,coke,potato_chips,potato_chips
apple,onion,bread,grape_juice,onion
coke,coke,cereal,onion,coke
grape_juice,bread,cereal,orange_juice,orange_juice
jelly,apple,bread,potato_chips,bread
crackers,grape_juice,apple,orange_juice,apple
bread,bread,onion,potato_chips,bread
onion,orange_juice,onion,bread,onion
orange_juice,bread,jelly,onion,jelly
jelly,orange_juice,potato_chips,coke,orange_juice
orange_juice,potato_chips,grape_juice,jelly,grape_juice
grape_juice,coke,potato_chips,onion,coke
bread,jelly,bread,corn,bread
jelly,orange_juice,potato_chips,cereal,orange_juice
coke,onion,orange_juice,corn,orange_juice
orange_juice,orange_juice,corn,bread,orange_juice
coke,bread,jelly,apple,jelly
apple,crackers,onion,coke,onion
bread,cereal,onion,apple,cereal
cereal,corn,cereal,orange_juice,cereal
bread,jelly,coke,cereal,cereal
crackers,coke,cereal,onion,cereal
corn,onion,grape_juice,crackers,grape_juice
bread,cereal,orange_juice,jelly,jelly
potato_chips,corn,apple,jelly,jelly
potato_chips,onion,corn,crackers,crackers
grape_juice,jelly,potato_chips,coke,coke
cereal,crackers,orange_juice,jelly,crackers
apple,onion,apple,orange_juice,apple
grape_juice,coke,onion,bread,coke
coke,cereal,crackers,onion,onion
cereal,jelly,apple,onion,onion
bread,jelly,orange_juice,apple,jelly
cereal,orange_juice,potato_chips,onion,potato_chips
coke,onion,corn,crackers,onion
bread,orange_juice,corn,potato_chips,corn
onion,jelly,potato_chips,apple,apple
jelly,cereal,bread,apple,apple
potato_chips,onion,corn,crackers,crackers
orange_juice,apple,cereal,coke,coke
cereal,crackers,potato_chips,cereal,cereal
jelly,apple,potato_chips,coke,apple
bread,grape_juice,corn,jelly,jelly
cereal,apple,coke,grape_juice,apple
onion,orange_juice,potato_chips,crackers,orange_juice
corn,grape_juice,apple,orange_juice,orange_juice
corn,cereal,orange_juice,onion,cereal
orange_juice,grape_juice,bread,crackers,grape_juice
grape_juice,apple,jelly,crackers,jelly
bread,apple,bread,potato_chips,bread
coke,crackers,apple,corn,corn
cereal,coke,grape_juice,cereal,cereal
onion,jelly,crackers,onion,onion
orange_juice,onion,apple,coke,coke
orange_juice,corn,jelly,coke,coke
orange_juice,jelly,orange_juice,onion,orange_juice
crackers,jelly,crackers,onion,crackers
potato_chips,grape_juice,apple,cereal,cereal
potato_chips,onion,apple,coke,coke
jelly,crackers,corn,coke,coke
cereal,orange_juice,onion,bread,bread
apple,cereal,potato_chips,coke,potato_chips
apple,cereal,onion,apple,apple
jelly,grape_juice,cereal,orange_juice,cereal
orange_juice,orange_juice,jelly,bread,orange_juice
coke,cereal,potato_chips,coke,coke
crackers,corn,crackers,grape_juice,crackers
grape_juice,apple,cereal,coke,coke
bread,cereal,coke,corn,cereal
orange_juice,cereal,orange_juice,jelly,orange_juice
cereal,onion,bread,grape_juice,bread
bread,onion,potato_chips,jelly,jelly
onion,grape_juice,bread,crackers,grape_juice
grape_juice,jelly,coke,cereal,coke
orange_juice,apple,onion,bread,bread
coke,jelly,corn,potato_chips,potato_chips
apple,grape_juice,jelly,apple,apple
crackers,coke,grape_juice,crackers,crackers
grape_juice,onion,apple,orange_juice,orange_juice
corn,jelly,corn,potato_chips,corn
coke,apple,orange_juice,crackers,orange_juice
jelly,cereal,crackers,bread,bread
cereal,cereal,coke,corn,cereal
apple,coke,potato_chips,onion,onion
grape_juice,apple,crackers,grape_juice,grape_juice
bread,bread,coke,jelly,bread
bread,apple,orange_juice,crackers,crackers
jelly,potato_chips,corn,onion,corn
coke,orange_juice,corn,potato_chips,orange_juice
bread,jelly,orange_juice,apple,jelly
crackers,jelly,potato_chips,coke,potato_chips
coke,onion,bread,corn,bread
grape_juice,jelly,potato_chips,apple,jelly
grape_juice,bread,onion,potato_chips,potato_chips
potato_chips,orange_juice,corn,jelly,jelly
cereal,orange_juice,corn,bread,corn
coke,onion,orange_juice,corn,orange_juice
onion,apple,cereal,coke,apple
grape_juice,orange_juice,potato_chips,jelly,jelly
cereal,jelly,orange_juice,onion,orange_juice
crackers,orange_juice,grape_juice,coke,orange_juice
orange_juice,potato_chips,cereal,bread,potato_chips
potato_chips,cereal,potato_chips,corn,potato_chips
grape_juice,corn,crackers,grape_juice,grape_juice
apple,apple,cereal,corn,apple
apple,potato_chips,corn,onion,onion
potato_chips,orange_juice,corn,potato_chips,potato_chips
cereal,onion,apple,orange_juice,apple
crackers,bread,cereal,orange_juice,cereal
grape_juice,grape_juice,cereal,corn,grape_juice
coke,apple,orange_juice,coke,coke
cereal,apple,onion,corn,apple
bread,coke,crackers,orange_juice,crackers
onion,onion,apple,orange_juice,onion
apple,orange_juice,coke,bread,orange_juice
coke,bread,onion,potato_chips,onion
onion,orange_juice,corn,jelly,corn
coke,jelly,onion,cereal,onion
jelly,potato_chips,grape_juice,bread,grape_juice
potato_chips,grape_juice,cereal,corn,cereal
corn,crackers,potato_chips,cereal,crackers
apple,onion,corn,cereal,onion
potato_chips,grape_juice,jelly,cereal,cereal
coke,coke,grape_juice,crackers,coke
apple,crackers,potato_chips,apple,apple
grape_juice,crackers,onion,coke,coke
corn,apple,onion,bread,onion
potato_chips,bread,jelly,apple,bread
grape_juice,orange_juice,coke,onion,orange_juice
potato_chips,grape_juice,potato_chips,corn,potato_chips
onion,apple,onion,crackers,onion
grape_juice,crackers,bread,corn,crackers
crackers,apple,onion,corn,onion
cereal,apple,orange_juice,corn,orange_juice
grape_juice,apple,coke,grape_juice,grape_juice
coke,grape_juice,cereal,orange_juice,grape_juice
grape_juice,cereal,coke,corn,coke
corn,orange_juice,corn,jelly,corn
coke,cereal,bread,corn,cereal
corn,jelly,coke,cereal,cereal
jelly,crackers,apple,corn,apple
bread,apple,orange_juice,cereal,cereal
apple,orange_juice,potato_chips,cereal,orange_juice
orange_juice,cereal,orange_juice,onion,orange_juice
onion,crackers,grape_juice,potato_chips,potato_chips
corn,crackers,bread,orange_juice,bread
onion,corn,apple,jelly,apple
bread,coke,orange_juice,corn,corn
onion,cereal,bread,corn,bread
onion,coke,crackers,orange_juice,orange_juice
apple,orange_juice,crackers,corn,corn
apple,bread,cereal,orange_juice,orange_juice
onion,corn,crackers,grape_juice,corn
potato_chips,jelly,cereal,crackers,crackers
apple,grape_juice,bread,crackers,bread
coke,apple,jelly,crackers,jelly
cereal,apple,grape_juice,onion,grape_juice
apple,coke,bread,apple,apple
onion,bread,jelly,apple,apple
cereal,crackers,potato_chips,apple,crackers
apple,corn,apple,grape_juice,apple
onion,cereal,crackers,bread,cereal
crackers,onion,potato_chips,jelly,potato_chips
orange_juice,apple,cereal,coke,coke
coke,corn,crackers,grape_juice,grape_juice
grape_juice,bread,jelly,onion,jelly
crackers,apple,orange_juice,crackers,crackers
onion,grape_juice,apple,cereal,apple
potato_chips,orange_juice,crackers,corn,crackers
bread,cereal,onion,grape_juice,grape_juice
crackers,bread,apple,crackers,crackers
potato_chips,onion,potato_chips,jelly,potato_chips
orange_juice,apple,bread,potato_chips,bread
apple,grape_juice,potato_chips,corn,corn
onion,apple,onion,corn,onion
jelly,orange_juice,corn,bread,orange_juice
bread,orange_juice,corn,bread,bread
apple,orange_juice,potato_chips,coke,orange_juice
cereal,orange_juice,potato_chips,bread,bread
orange_juice,cereal,onion,potato_chips,onion
orange_juice,apple,cereal,jelly,cereal
bread,coke,potato_chips,onion,potato_chips
bread,grape_juice,potato_chips,corn,potato_chips
crackers,crackers,coke,potato_chips,crackers
apple,grape_juice,onion,corn,grape_juice
coke,coke,crackers,bread,coke
apple,crackers,potato_chips,cereal,cereal
crackers,cereal,coke,corn,cereal
orange_juice,bread,orange_juice,apple,orange_juice
apple,apple,jelly,coke,apple
corn,grape_juice,apple,bread,bread
jelly,crackers,bread,corn,bread
jelly,potato_chips,corn,onion,potato_chips
grape_juice,crackers,corn,jelly,jelly
cereal,jelly,bread,cereal,cereal
cereal,apple,jelly,crackers,jelly
cereal,grape_juice,apple,cereal,cereal
cereal,grape_juice,bread,coke,bread
crackers,apple,bread,potato_chips,potato_chips
potato_chips,apple,grape_juice,onion,grape_juice
corn,apple,orange_juice,corn,corn
onion,grape_juice,bread,jelly,jelly
corn,orange_juice,potato_chips,crackers,crackers
corn,cereal,onion,apple,onion
onion,coke,crackers,cereal,crackers
orange_juice,jelly,bread,crackers,jelly
crackers,onion,apple,potato_chips,potato_chips
orange_juice,crackers,onion,potato_chips,crackers
jelly,onion,coke,jelly,jelly
apple,coke,orange_juice,corn,corn
jelly,cereal,coke,bread,cereal
corn,onion,bread,grape_juice,bread
apple,bread,jelly,apple,apple
coke,corn,crackers,grape_juice,grape_juice
bread,grape_juice,jelly,cereal,jelly
onion,coke,crackers,cereal,cereal
coke,corn,cereal,orange_juice,orange_juice
potato_chips,corn,cereal,orange_juice,cereal
jelly,cereal,potato_chips,coke,coke
apple,coke,grape_juice,crackers,grape_juice
cereal,coke,potato_chips,onion,potato_chips
crackers,bread,orange_juice,apple,bread
crackers,cereal,grape_juice,crackers,crackers
corn,coke,orange_juice,corn,corn
corn,orange_juice,coke,onion,onion
jelly,apple,potato_chips,orange_juice,orange_juice
onion,cereal,crackers,corn,corn
potato_chips,apple,cereal,potato_chips,potato_chips
bread,apple,potato_chips,orange_juice,apple
coke,cereal,bread,onion,onion
bread,grape_juice,coke,onion,onion
crackers,potato_chips,grape_juice,onion,potato_chips
orange_juice,onion,corn,crackers,onion
crackers,crackers,corn,jelly,crackers
crackers,onion,bread,grape_juice,bread
bread,coke,orange_juice,corn,corn
coke,potato_chips,cereal,bread,potato_chips
potato_chips,grape_juice,apple,orange_juice,orange_juice
potato_chips,corn,crackers,potato_chips,potato_chips
cereal,coke,potato_chips,onion,potato_chips
cereal,jelly,corn,cereal,cereal
grape_juice,potato_chips,grape_juice,bread,grape_juice
orange_juice,bread,onion,potato_chips,potato_chips
corn,grape_juice,jelly,coke,jelly
coke,cereal,onion,apple,cereal
potato_chips,jelly,corn,potato_chips,potato_chips
orange_juice,jelly,crackers,onion,jelly
potato_chips,crackers,onion,orange_juice,orange_juice
corn,orange_juice,potato_chips,coke,potato_chips
cereal,corn,jelly,coke,corn
orange_juice,onion,orange_juice,corn,orange_juice
grape_juice,orange_juice,coke,bread,orange_juice
grape_juice,coke,potato_chips,grape_juice,grape_juice
onion,apple,jelly,crackers,apple
coke,grape_juice,corn,jelly,grape_juice
cereal,coke,potato_chips,grape_juice,potato_chips
potato_chips,orange_juice,potato_chips,cereal,potato_chips
orange_juice,onion,orange_juice,corn,orange_juice
orange_juice,crackers,grape_juice,potato_chips,grape_juice
grape_juice,grape_juice,jelly,coke,grape_juice
bread,coke,corn,onion,onion
potato_chips,orange_juice,potato_chips,coke,potato_chips
apple,coke,bread,potato_chips,coke
apple,apple,orange_juice,cereal,apple
grape_juice,corn,jelly,coke,coke
potato_chips,apple,potato_chips,coke,potato_chips
cereal,orange_juice,grape_juice,crackers,grape_juice
potato_chips,orange_juice,coke,bread,bread
coke,jelly,bread,corn,corn
bread,apple,potato_chips,coke,potato_chips
jelly,crackers,grape_juice,potato_chips,grape_juice
bread,apple,corn,potato_chips,corn
jelly,crackers,potato_chips,jelly,jelly
coke,apple,orange_juice,corn,orange_juice
coke,apple,corn,coke,coke
orange_juice,apple,orange_juice,coke,orange_juice
crackers,onion,bread,crackers,crackers
bread,grape_juice,orange_juice,corn,orange_juice
grape_juice,crackers,bread,orange_juice,bread
orange_juice,grape_juice,apple,cereal,grape_juice
potato_chips,crackers,orange_juice,cereal,crackers
coke,coke,crackers,bread,coke
jelly,apple,orange_juice,corn,orange_juice
grape_juice,orange_juice,potato_chips,bread,bread
jelly,bread,cereal,orange_juice,orange_juice
bread,coke,bread,potato_chips,bread
apple,cereal,onion,potato_chips,onion
corn,apple,orange_juice,coke,apple
crackers,crackers,onion,coke,crackers
onion,orange_juice,potato_chips,cereal,orange_juice
jelly,cereal,coke,bread,cereal
jelly,potato_chips,cereal,bread,bread
corn,crackers,coke,potato_chips,potato_chips
jelly,coke,crackers,cereal,crackers
apple,apple,potato_chips,coke,apple
corn,grape_juice,coke,onion,grape_juice
crackers,grape_juice,corn,jelly,jelly
corn,onion,bread,crackers,bread
corn,coke,bread,potato_chips,coke
apple,orange_juice,jelly,bread,bread
grape_juice,orange_juice,coke,onion,orange_juice
crackers,potato_chips,corn,onion,corn
bread,cereal,potato_chips,corn,cereal
onion,apple,crackers,coke,apple
orange_juice,grape_juice,orange_juice,bread,orange_juice
bread,grape_juice,corn,jelly,corn
grape_juice,orange_juice,potato_chips,coke,coke
apple,cereal,crackers,corn,corn
bread,coke,bread,apple,bread
crackers,grape_juice,apple,cereal,cereal
crackers,crackers,potato_chips,cereal,crackers
orange_juice,crackers,jelly,grape_juice,grape_juice
potato_chips,jelly,orange_juice,onion,orange_juice
bread,jelly,corn,potato_chips,jelly
potato_chips,onion,jelly,corn,onion
onion,coke,grape_juice,cereal,cereal
cereal,coke,corn,grape_juice,corn
grape_juice,orange_juice,potato_chips,cereal,orange_juice
jelly,corn,cereal,orange_juice,orange_juice
cereal,onion,jelly,corn,onion
crackers,jelly,coke,crackers,crackers
jelly,bread,corn,potato_chips,bread
bread,coke,corn,onion,corn
grape_juice,potato_chips,jelly,bread,jelly
bread,apple,onion,bread,bread
crackers,onion,corn,cereal,cereal
onion,orange_juice,grape_juice,crackers,crackers
coke,jelly,bread,corn,jelly
crackers,apple,orange_juice,cereal,orange_juice
onion,apple,onion,crackers,onion
potato_chips,onion,orange_juice,corn,onion
jelly,orange_juice,coke,bread,orange_juice
orange_juice,grape_juice,jelly,onion,grape_juice
orange_juice,corn,coke,potato_chips,coke
corn,jelly,bread,cereal,jelly
crackers,grape_juice,jelly,coke,jelly
crackers,jelly,cereal,crackers,crackers
apple,jelly,apple,onion,apple
jelly,potato_chips,corn,onion,potato_chips
grape_juice,orange_juice,grape_juice,coke,grape_juice
crackers,cereal,potato_chips,corn,cereal
cereal,apple,onion,crackers,crackers
crackers,cereal,potato_chips,coke,cereal
coke,grape_juice,corn,jelly,jelly
cereal,apple,orange_juice,coke,apple
crackers,grape_juice,cereal,orange_juice,cereal
cereal,apple,grape_juice,onion,apple
onion,orange_juice,corn,potato_chips,corn
corn,orange_juice,coke,jelly,jelly
crackers,apple,corn,bread,bread
potato_chips,onion,jelly,corn,corn
coke,grape_juice,apple,bread,apple
grape_juice,potato_chips,corn,onion,potato_chips
onion,apple,potato_chips,coke,apple
potato_chips,bread,corn,potato_chips,potato_chips
coke,grape_juice,jelly,cereal,grape_juice
potato_chips,jelly,corn,cereal,corn
coke,onion,jelly,corn,jelly
crackers,coke,cereal,onion,cereal
onion,cereal,bread,apple,apple
corn,jelly,crackers,onion,onion
grape_juice,apple,cereal,corn,apple
crackers,orange_juice,potato_chips,onion,orange_juice
jelly,orange_juice,potato_chips,crackers,orange_juice
crackers,apple,onion,crackers,crackers
onion,onion,corn,cereal,onion
crackers,jelly,bread,corn,corn
jelly,grape_juice,cereal,potato_chips,grape_juice
crackers,grape_juice,bread,coke,bread
orange_juice,potato_chips,jelly,cereal,jelly
bread,onion,apple,coke,coke
coke,apple,jelly,crackers,jelly
onion,orange_juice,corn,jelly,corn
potato_chips,onion,bread,grape_juice,bread
cereal,cereal,bread,corn,cereal
coke,jelly,orange_juice,apple,jelly
jelly,apple,cereal,corn,cereal
corn,jelly,corn,cereal,corn
bread,corn,apple,jelly,corn
jelly,onion,grape_juice,crackers,crackers
potato_chips,apple,cereal,potato_chips,potato_chips
orange_juice,apple,onion,bread,apple
orange_juice,corn,grape_juice,bread,grape_juice
grape_juice,corn,cereal,orange_juice,orange_juice
jelly,apple,bread,potato_chips,bread
orange_juice,grape_juice,onion,corn,grape_juice
orange_juice,grape_juice,jelly,coke,grape_juice
crackers,crackers,onion,orange_juice,crackers
corn,grape_juice,orange_juice,bread,orange_juice
jelly,apple,onion,corn,apple
bread,orange_juice,coke,jelly,jelly
onion,crackers,bread,orange_juice,orange_juice
crackers,cereal,crackers,bread,crackers
grape_juice,orange_juice,potato_chips,coke,orange_juice
corn,potato_chips,jelly,bread,bread
coke,jelly,crackers,onion,jelly
corn,grape_juice,cereal,potato_chips,grape_juice
coke,orange_juice,potato_chips,coke,coke
onion,coke,crackers,bread,bread
grape_juice,cereal,crackers,bread,bread
onion,coke,orange_juice,corn,corn
potato_chips,bread,orange_juice,apple,bread
crackers,crackers,corn,jelly,crackers
crackers,jelly,potato_chips,coke,potato_chips
crackers,jelly,bread,corn,bread
bread,onion,bread,crackers,bread
orange_juice,orange_juice,onion,bread,orange_juice
grape_juice,jelly,onion,cereal,jelly
cereal,onion,orange_juice,corn,orange_juice
orange_juice,cereal,orange_juice,jelly,orange_juice
orange_juice,coke,crackers,orange_juice,orange_juice
crackers,orange_juice,potato_chips,bread,potato_chips
corn,apple,jelly,coke,apple
grape_juice,orange_juice,corn,jelly,orange_juice
orange_juice,jelly,bread,crackers,jelly
jelly,crackers,bread,corn,crackers
orange_juice,orange_juice,coke,onion,orange_juice
coke,potato_chips,grape_juice,bread,potato_chips
onion,orange_juice,corn,potato_chips,corn
orange_juice,orange_juice,potato_chips,crackers,orange_juice
apple,jelly,bread,cereal,jelly
corn,onion,corn,crackers,corn
cereal,grape_juice,bread,coke,bread
bread,jelly,bread,cereal,bread
grape_juice,grape_juice,apple,bread,grape_juice
jelly,apple,cereal,coke,coke
orange_juice,grape_juice,orange_juice,corn,orange_juice
crackers,cereal,orange_juice,jelly,cereal
onion,corn,coke,potato_chips,potato_chips
grape_juice,onion,coke,jelly,jelly
cereal,orange_juice,cereal,coke,cereal
corn,bread,jelly,apple,bread
grape_juice,onion,corn,cereal,cereal
apple,potato_chips,grape_juice,onion,onion
orange_juice,coke,corn,bread,coke
jelly,apple,onion,bread,apple
crackers,apple,crackers,grape_juice,crackers
jelly,bread,jelly,onion,jelly
apple,crackers,jelly,grape_juice,jelly
bread,crackers,orange_juice,cereal,crackers
bread,grape_juice,apple,bread,bread
corn,orange_juice,potato_chips,crackers,crackers
coke,onion,corn,cereal,corn
cereal,onion,grape_juice,orange_juice,grape_juice
corn,cereal,onion,apple,apple
potato_chips,orange_juice,crackers,corn,crackers
apple,grape_juice,coke,onion,onion
coke,crackers,potato_chips,apple,apple
crackers,cereal,bread,apple,cereal
bread,corn,jelly,coke,jelly
cereal,grape_juice,bread,jelly,bread
potato_chips,grape_juice,jelly,onion,grape_juice
orange_juice,apple,potato_chips,coke,coke
cereal,orange_juice,potato_chips,cereal,cereal
coke,crackers,potato_chips,jelly,crackers
jelly,jelly,bread,crackers,jelly
crackers,orange_juice,crackers,corn,crackers
potato_chips,onion,corn,cereal,cereal
apple,jelly,crackers,onion,crackers
coke,potato_chips,jelly,cereal,potato_chips
jelly,orange_juice,potato_chips,jelly,jelly
crackers,crackers,corn,coke,crackers
corn,crackers,potato_chips,cereal,potato_chips
jelly,corn,grape_juice,bread,grape_juice
cereal,grape_juice,potato_chips,corn,corn
bread,apple,potato_chips,orange_juice,orange_juice
potato_chips,apple,orange_juice,corn,corn
jelly,crackers,coke,potato_chips,coke
jelly,crackers,onion,orange_juice,crackers
bread,corn,cereal,orange_juice,cereal
jelly,potato_chips,grape_juice,jelly,jelly
cereal,grape_juice,apple,bread,bread
jelly,crackers,jelly,grape_juice,jelly
corn,cereal,coke,corn,corn
bread,coke,potato_chips,onion,potato_chips
potato_chips,grape_juice,jelly,cereal,cereal
coke,coke,crackers,cereal,coke
corn,crackers,potato_chips,bread,bread
jelly,jelly,onion,cereal,jelly
cereal,cereal,potato_chips,coke,cereal
corn,orange_juice,onion,bread,orange_juice
coke,grape_juice,cereal,corn,grape_juice
onion,grape_juice,onion,corn,onion
grape_juice,grape_juice,orange_juice,corn,grape_juice
apple,apple,corn,potato_chips,apple
cereal,orange_juice,jelly,bread,bread
coke,orange_juice,grape_juice,coke,coke
orange_juice,cereal,bread,corn,corn
coke,bread,jelly,onion,jelly
crackers,onion,grape_juice,orange_juice,grape_juice
bread,cereal,bread,apple,bread
apple,orange_juice,corn,bread,corn
grape_juice,grape_juice,orange_juice,potato_chips,grape_juice
grape_juice,apple,potato_chips,orange_juice,orange_juice
crackers,coke,grape_juice,cereal,cereal
grape_juice,cereal,bread,corn,bread
apple,jelly,onion,cereal,onion
cereal,crackers,potato_chips,jelly,jelly
corn,cereal,potato_chips,coke,cereal
bread,onion,apple,potato_chips,potato_chips
onion,onion,grape_juice,crackers,onion
cereal,jelly,coke,crackers,jelly
bread,jelly,potato_chips,apple,potato_chips
onion,grape_juice,bread,coke,coke
apple,coke,bread,potato_chips,bread
onion,coke,onion,bread,onion
crackers,apple,cereal,potato_chips,potato_chips
corn,crackers,onion,coke,onion
cereal,orange_juice,corn,bread,orange_juice
orange_juice,corn,grape_juice,bread,grape_juice
