orange,orange,cereal,grape_juice,orange
grape_juice,grape_juice,jelly,cereal,grape_juice
potato_chips,grape_juice,orange,orange_juice,grape_juice
crackers,onion,corn,cereal,corn
corn,onion,orange,coke,onion
grape_juice,orange,bread,onion,bread
corn,orange_juice,jelly,bread,orange_juice
grape_juice,cereal,crackers,onion,crackers
potato_chips,crackers,orange_juice,jelly,crackers
orange_juice,apple,jelly,crackers,apple
onion,apple,crackers,grape_juice,apple
apple,jelly,bread,crackers,bread
bread,onion,orange,corn,onion
corn,bread,cereal,grape_juice,grape_juice
potato_chips,coke,crackers,cereal,crackers
onion,jelly,corn,cereal,jelly
jelly,onion,bread,grape_juice,grape_juice
corn,coke,potato_chips,grape_juice,potato_chips
cereal,grape_juice,bread,jelly,bread
potato_chips,corn,potato_chips,orange,potato_chips
onion,jelly,corn,potato_chips,potato_chips
apple,orange_juice,coke,bread,orange_juice
cereal,cereal,onion,apple,cereal
apple,jelly,onion,cereal,onion
orange_juice,grape_juice,bread,jelly,grape_juice
bread,cereal,orange,apple,cereal
crackers,apple,potato_chips,coke,potato_chips
orange,coke,potato_chips,grape_juice,grape_juice
apple,corn,grape_juice,bread,corn
coke,crackers,apple,corn,apple
cereal,cereal,potato_chips,corn,cereal
potato_chips,crackers,corn,jelly,corn
bread,coke,potato_chips,grape_juice,grape_juice
crackers,grape_juice,jelly,coke,grape_juice
bread,orange_juice,corn,jelly,jelly
grape_juice,grape_juice,onion,corn,grape_juice
jelly,crackers,potato_chips,jelly,jelly
grape_juice,onion,apple,potato_chips,apple
corn,bread,cereal,orange_juice,cereal
potato_chips,crackers,onion,potato_chips,potato_chips
grape_juice,orange,bread,orange_juice,orange_juice
coke,orange,crackers,potato_chips,orange
onion,orange_juice,onion,orange,onion
potato_chips,orange,bread,coke,bread
onion,cereal,crackers,onion,onion
onion,bread,coke,jelly,jelly
grape_juice,onion,grape_juice,orange_juice,grape_juice
bread,cereal,coke,bread,bread
grape_juice,jelly,coke,cereal,jelly
corn,orange_juice,coke,jelly,jelly
bread,orange,apple,onion,apple
apple,corn,apple,jelly,apple
apple,potato_chips,cereal,bread,cereal
apple,orange,potato_chips,cereal,orange
orange_juice,orange_juice,potato_chips,coke,orange_juice
grape_juice,orange,bread,onion,orange
bread,cereal,potato_chips,corn,potato_chips
bread,crackers,onion,coke,crackers
coke,cereal,potato_chips,coke,coke
cereal,grape_juice,orange,apple,grape_juice
orange,onion,orange,coke,orange
onion,potato_chips,jelly,bread,bread
orange,coke,crackers,orange_juice,orange_juice
cereal,orange,cereal,bread,cereal
onion,bread,orange_juice,apple,apple
orange,cereal,orange_juice,onion,onion
orange_juice,crackers,onion,orange_juice,orange_juice
onion,jelly,coke,crackers,jelly
cereal,bread,jelly,apple,bread
corn,grape_juice,onion,corn,corn
apple,onion,orange_juice,corn,corn
orange_juice,coke,crackers,cereal,coke
corn,grape_juice,cereal,potato_chips,grape_juice
cereal,jelly,orange,onion,orange
coke,jelly,orange,onion,jelly
crackers,crackers,orange,grape_juice,crackers
bread,grape_juice,bread,coke,bread
bread,bread,coke,jelly,bread
corn,bread,apple,crackers,apple
coke,cereal,onion,potato_chips,potato_chips
apple,potato_chips,grape_juice,onion,onion
orange,onion,jelly,corn,onion
corn,onion,jelly,corn,corn
jelly,grape_juice,orange_juice,potato_chips,grape_juice
potato_chips,apple,jelly,crackers,crackers
jelly,onion,apple,orange_juice,apple
grape_juice,coke,cereal,onion,coke
corn,potato_chips,grape_juice,onion,potato_chips
grape_juice,onion,apple,orange_juice,orange_juice
orange,apple,coke,grape_juice,grape_juice
cereal,grape_juice,coke,orange,grape_juice
jelly,apple,cereal,corn,cereal
crackers,crackers,apple,corn,crackers
bread,cereal,crackers,corn,cereal
potato_chips,coke,potato_chips,grape_juice,potato_chips
grape_juice,jelly,apple,onion,jelly
potato_chips,grape_juice,bread,jelly,bread
onion,cereal,orange_juice,onion,onion
jelly,corn,potato_chips,orange,orange
bread,grape_juice,jelly,apple,jelly
onion,grape_juice,potato_chips,corn,corn
coke,crackers,potato_chips,cereal,crackers
coke,grape_juice,orange,orange_juice,orange_juice
crackers,orange_juice,orange,jelly,orange_juice
apple,orange_juice,potato_chips,crackers,orange_juice
bread,bread,orange_juice,apple,bread
jelly,crackers,grape_juice,potato_chips,grape_juice
corn,apple,cereal,jelly,jelly
jelly,grape_juice,potato_chips,corn,potato_chips
orange,crackers,orange,grape_juice,orange
coke,potato_chips,grape_juice,orange,grape_juice
cereal,jelly,potato_chips,coke,potato_chips
grape_juice,apple,corn,potato_chips,apple
grape_juice,orange_juice,potato_chips,jelly,orange_juice
potato_chips,crackers,coke,potato_chips,potato_chips
coke,coke,cereal,onion,coke
grape_juice,bread,cereal,orange_juice,orange_juice
jelly,apple,bread,potato_chips,bread
bread,bread,onion,potato_chips,bread
grape_juice,orange,cereal,bread,cereal
onion,potato_chips,grape_juice,orange,orange
orange_juice,orange_juice,potato_chips,orange,orange_juice
onion,orange_juice,onion,bread,onion
coke,corn,crackers,orange,crackers
jelly,orange_juice,potato_chips,coke,orange_juice
orange_juice,potato_chips,grape_juice,jelly,grape_juice
grape_juice,coke,potato_chips,onion,coke
bread,jelly,bread,corn,bread
jelly,orange_juice,potato_chips,cereal,orange_juice
coke,onion,orange_juice,corn,orange_juice
orange_juice,orange_juice,corn,bread,orange_juice
coke,bread,jelly,apple,jelly
bread,corn,apple,orange,apple
bread,cereal,onion,apple,cereal
jelly,orange,apple,onion,apple
cereal,corn,cereal,orange_juice,cereal
cereal,cereal,orange,corn,cereal
bread,jelly,coke,cereal,cereal
crackers,coke,cereal,onion,cereal
corn,onion,grape_juice,crackers,grape_juice
bread,cereal,orange_juice,jelly,jelly
potato_chips,corn,apple,jelly,jelly
potato_chips,onion,corn,crackers,crackers
orange,grape_juice,bread,jelly,jelly
cereal,crackers,orange_juice,jelly,crackers
apple,onion,apple,orange_juice,apple
grape_juice,coke,onion,bread,coke
orange,onion,apple,orange_juice,apple
cereal,jelly,apple,onion,onion
bread,jelly,orange_juice,apple,jelly
orange,jelly,apple,onion,apple
cereal,orange_juice,potato_chips,onion,potato_chips
jelly,orange_juice,onion,orange,orange
coke,onion,corn,crackers,onion
bread,orange_juice,corn,potato_chips,corn
onion,jelly,potato_chips,apple,apple
jelly,cereal,bread,apple,apple
potato_chips,onion,corn,crackers,crackers
orange_juice,apple,cereal,coke,coke
orange,crackers,potato_chips,bread,bread
cereal,crackers,potato_chips,cereal,cereal
orange_juice,orange,bread,coke,coke
jelly,apple,potato_chips,coke,apple
bread,coke,corn,orange,orange
bread,grape_juice,corn,jelly,jelly
cereal,apple,coke,grape_juice,apple
corn,grape_juice,apple,orange_juice,orange_juice
corn,cereal,orange_juice,onion,cereal
orange_juice,grape_juice,bread,crackers,grape_juice
grape_juice,apple,jelly,crackers,jelly
bread,apple,bread,potato_chips,bread
orange,apple,orange_juice,coke,apple
coke,crackers,apple,corn,corn
cereal,coke,grape_juice,cereal,cereal
crackers,cereal,orange,crackers,crackers
onion,jelly,crackers,onion,onion
orange,coke,orange_juice,orange,orange
orange_juice,onion,apple,coke,coke
orange_juice,corn,jelly,coke,coke
orange_juice,jelly,orange_juice,onion,orange_juice
crackers,jelly,crackers,onion,crackers
cereal,orange_juice,orange,jelly,jelly
corn,grape_juice,orange,apple,apple
orange_juice,jelly,orange,onion,jelly
potato_chips,grape_juice,apple,cereal,cereal
cereal,orange_juice,onion,bread,bread
coke,apple,jelly,orange,jelly
potato_chips,orange_juice,potato_chips,orange,potato_chips
orange,onion,corn,crackers,onion
apple,cereal,onion,apple,apple
orange,coke,potato_chips,orange,orange
jelly,grape_juice,cereal,orange_juice,cereal
orange_juice,orange_juice,jelly,bread,orange_juice
coke,cereal,potato_chips,coke,coke
crackers,corn,crackers,grape_juice,crackers
grape_juice,apple,cereal,coke,coke
bread,cereal,coke,corn,cereal
orange_juice,cereal,orange_juice,jelly,orange_juice
cereal,onion,bread,grape_juice,bread
bread,onion,potato_chips,jelly,jelly
apple,crackers,orange,jelly,orange
onion,grape_juice,bread,crackers,grape_juice
grape_juice,jelly,coke,cereal,coke
orange,orange_juice,potato_chips,crackers,potato_chips
orange,corn,apple,orange,orange
orange_juice,apple,onion,bread,bread
corn,orange,jelly,coke,orange
apple,grape_juice,jelly,apple,apple
orange,coke,corn,bread,coke
corn,jelly,corn,potato_chips,corn
orange_juice,grape_juice,jelly,orange,grape_juice
potato_chips,orange_juice,potato_chips,orange,potato_chips
apple,corn,bread,orange,orange
jelly,cereal,crackers,bread,bread
cereal,cereal,coke,corn,cereal
apple,coke,potato_chips,onion,onion
cereal,cereal,orange,apple,cereal
jelly,onion,grape_juice,orange,grape_juice
bread,orange,cereal,grape_juice,cereal
cereal,cereal,orange,corn,cereal
orange,corn,apple,jelly,apple
grape_juice,apple,crackers,grape_juice,grape_juice
bread,bread,coke,jelly,bread
apple,orange,jelly,coke,orange
bread,apple,orange_juice,crackers,crackers
bread,apple,jelly,orange,jelly
jelly,potato_chips,corn,onion,corn
coke,orange_juice,corn,potato_chips,orange_juice
bread,jelly,orange_juice,apple,jelly
coke,orange,crackers,potato_chips,potato_chips
crackers,jelly,potato_chips,coke,potato_chips
coke,onion,bread,corn,bread
grape_juice,jelly,potato_chips,apple,jelly
grape_juice,bread,onion,potato_chips,potato_chips
cereal,orange_juice,corn,bread,corn
coke,onion,orange_juice,corn,orange_juice
bread,potato_chips,grape_juice,orange,potato_chips
grape_juice,orange_juice,potato_chips,jelly,jelly
orange,onion,potato_chips,jelly,onion
crackers,orange,crackers,potato_chips,crackers
potato_chips,cereal,orange,apple,cereal
cereal,jelly,orange_juice,onion,orange_juice
bread,orange,cereal,bread,bread
crackers,orange_juice,grape_juice,coke,orange_juice
orange,orange_juice,coke,bread,orange_juice
orange_juice,potato_chips,cereal,bread,potato_chips
potato_chips,cereal,potato_chips,corn,potato_chips
grape_juice,corn,crackers,grape_juice,grape_juice
apple,apple,cereal,corn,apple
potato_chips,orange_juice,corn,potato_chips,potato_chips
crackers,bread,cereal,orange_juice,cereal
onion,orange_juice,onion,orange,onion
grape_juice,grape_juice,cereal,corn,grape_juice
cereal,apple,onion,corn,apple
bread,coke,crackers,orange_juice,crackers
onion,corn,apple,orange,corn
apple,orange_juice,coke,bread,orange_juice
coke,bread,onion,potato_chips,onion
onion,orange_juice,corn,jelly,corn
coke,jelly,onion,cereal,onion
jelly,potato_chips,grape_juice,bread,grape_juice
corn,crackers,potato_chips,cereal,crackers
orange_juice,cereal,orange,apple,cereal
apple,onion,corn,cereal,onion
potato_chips,grape_juice,jelly,cereal,cereal
coke,corn,orange,grape_juice,grape_juice
coke,coke,grape_juice,crackers,coke
grape_juice,orange,potato_chips,cereal,orange
potato_chips,coke,potato_chips,orange,potato_chips
apple,crackers,potato_chips,apple,apple
bread,crackers,orange,grape_juice,crackers
grape_juice,crackers,onion,coke,coke
potato_chips,bread,jelly,apple,bread
potato_chips,grape_juice,potato_chips,corn,potato_chips
onion,apple,onion,crackers,onion
grape_juice,crackers,bread,corn,crackers
apple,orange,potato_chips,apple,apple
grape_juice,apple,coke,grape_juice,grape_juice
coke,grape_juice,cereal,orange_juice,grape_juice
grape_juice,cereal,coke,corn,coke
corn,orange_juice,corn,jelly,corn
coke,cereal,bread,corn,cereal
orange,grape_juice,bread,jelly,bread
bread,onion,orange,cereal,orange
corn,jelly,coke,cereal,cereal
orange,orange,potato_chips,apple,orange
crackers,onion,orange,coke,onion
orange_juice,potato_chips,onion,orange,orange
apple,orange_juice,potato_chips,cereal,orange_juice
corn,crackers,bread,orange_juice,bread
corn,grape_juice,orange,apple,orange
orange,orange_juice,corn,jelly,orange_juice
orange,jelly,coke,cereal,cereal
bread,coke,orange_juice,corn,corn
grape_juice,corn,orange,jelly,jelly
potato_chips,apple,jelly,orange,apple
onion,coke,crackers,orange_juice,orange_juice
apple,bread,cereal,orange_juice,orange_juice
apple,grape_juice,bread,crackers,bread
corn,grape_juice,coke,orange,orange
cereal,apple,grape_juice,onion,grape_juice
apple,coke,bread,apple,apple
onion,bread,jelly,apple,apple
cereal,crackers,potato_chips,apple,crackers
cereal,onion,grape_juice,orange,onion
jelly,crackers,orange,apple,apple
apple,corn,apple,grape_juice,apple
onion,cereal,crackers,bread,cereal
crackers,onion,potato_chips,jelly,potato_chips
orange_juice,apple,cereal,coke,coke
orange,grape_juice,onion,corn,onion
potato_chips,orange_juice,orange,crackers,crackers
crackers,corn,crackers,orange,crackers
grape_juice,corn,apple,orange,orange
grape_juice,bread,jelly,onion,jelly
crackers,apple,orange_juice,crackers,crackers
orange,bread,orange,crackers,orange
potato_chips,orange_juice,crackers,corn,crackers
bread,cereal,onion,grape_juice,grape_juice
orange_juice,corn,bread,orange,orange
orange_juice,apple,bread,potato_chips,bread
onion,apple,onion,corn,onion
apple,orange,bread,orange_juice,orange
orange,bread,cereal,orange_juice,orange_juice
orange,orange_juice,coke,onion,onion
bread,orange_juice,corn,bread,bread
orange,orange,bread,onion,orange
cereal,orange_juice,potato_chips,bread,bread
orange_juice,crackers,orange,apple,orange
orange_juice,cereal,onion,potato_chips,onion
orange,onion,bread,crackers,onion
orange_juice,apple,cereal,jelly,cereal
bread,coke,potato_chips,onion,potato_chips
bread,grape_juice,potato_chips,corn,potato_chips
crackers,crackers,coke,potato_chips,crackers
apple,grape_juice,onion,corn,grape_juice
orange,grape_juice,orange_juice,potato_chips,potato_chips
orange,orange,bread,orange_juice,orange
bread,orange,onion,crackers,crackers
coke,coke,crackers,bread,coke
corn,onion,orange,corn,corn
orange_juice,apple,jelly,orange,apple
orange,jelly,crackers,onion,jelly
crackers,cereal,coke,corn,cereal
orange_juice,bread,orange_juice,apple,orange_juice
apple,apple,jelly,coke,apple
corn,grape_juice,apple,bread,bread
jelly,crackers,bread,corn,bread
onion,onion,orange,cereal,onion
potato_chips,cereal,orange,apple,cereal
orange,onion,corn,crackers,onion
jelly,potato_chips,corn,onion,potato_chips
cereal,jelly,bread,cereal,cereal
cereal,grape_juice,apple,cereal,cereal
onion,crackers,orange,grape_juice,orange
potato_chips,orange,onion,crackers,crackers
cereal,grape_juice,bread,coke,bread
crackers,apple,bread,potato_chips,potato_chips
potato_chips,apple,grape_juice,onion,grape_juice
corn,apple,orange_juice,corn,corn
orange_juice,bread,orange,jelly,jelly
grape_juice,orange,bread,coke,bread
orange_juice,orange,bread,orange_juice,orange_juice
corn,cereal,onion,apple,onion
onion,coke,crackers,cereal,crackers
bread,orange_juice,orange,jelly,jelly
orange_juice,jelly,bread,crackers,jelly
crackers,onion,apple,potato_chips,potato_chips
orange_juice,crackers,onion,potato_chips,crackers
apple,orange,onion,crackers,onion
orange,orange_juice,coke,jelly,orange_juice
cereal,potato_chips,onion,orange,potato_chips
jelly,onion,coke,jelly,jelly
orange,jelly,bread,crackers,jelly
apple,coke,orange_juice,corn,corn
jelly,cereal,coke,bread,cereal
corn,onion,bread,grape_juice,bread
apple,bread,jelly,apple,apple
coke,corn,crackers,grape_juice,grape_juice
bread,grape_juice,jelly,cereal,jelly
crackers,orange,bread,coke,bread
onion,coke,crackers,cereal,cereal
coke,corn,cereal,orange_juice,orange_juice
onion,onion,orange,corn,onion
jelly,cereal,potato_chips,coke,coke
apple,coke,grape_juice,crackers,grape_juice
onion,bread,orange,jelly,bread
crackers,cereal,grape_juice,crackers,crackers
potato_chips,corn,apple,orange,apple
grape_juice,corn,crackers,orange,orange
corn,orange_juice,coke,onion,onion
jelly,apple,potato_chips,orange_juice,orange_juice
potato_chips,apple,cereal,potato_chips,potato_chips
bread,apple,potato_chips,orange_juice,apple
coke,cereal,bread,onion,onion
bread,grape_juice,coke,onion,onion
crackers,potato_chips,grape_juice,onion,potato_chips
orange,apple,corn,bread,apple
orange_juice,onion,corn,crackers,onion
grape_juice,bread,orange,potato_chips,bread
crackers,crackers,corn,jelly,crackers
crackers,onion,bread,grape_juice,bread
orange,onion,orange_juice,corn,orange_juice
apple,orange,bread,coke,orange
coke,potato_chips,cereal,bread,potato_chips
potato_chips,grape_juice,apple,orange_juice,orange_juice
corn,apple,jelly,orange,orange
potato_chips,corn,crackers,potato_chips,potato_chips
cereal,cereal,orange,corn,cereal
orange,orange,cereal,grape_juice,orange
cereal,jelly,corn,cereal,cereal
grape_juice,potato_chips,grape_juice,bread,grape_juice
corn,grape_juice,jelly,coke,jelly
orange_juice,orange,apple,orange_juice,orange_juice
coke,cereal,onion,apple,cereal
potato_chips,jelly,corn,potato_chips,potato_chips
orange_juice,jelly,crackers,onion,jelly
potato_chips,crackers,onion,orange_juice,orange_juice
orange,corn,crackers,potato_chips,corn
bread,coke,apple,orange,orange
orange_juice,corn,orange,grape_juice,grape_juice
orange_juice,onion,orange_juice,corn,orange_juice
grape_juice,orange_juice,coke,bread,orange_juice
orange,cereal,potato_chips,coke,cereal
onion,apple,jelly,crackers,apple
cereal,coke,potato_chips,grape_juice,potato_chips
apple,crackers,coke,orange,orange
potato_chips,orange_juice,potato_chips,cereal,potato_chips
cereal,orange,corn,orange_juice,orange_juice
orange_juice,onion,orange_juice,corn,orange_juice
corn,grape_juice,orange,orange_juice,orange
orange_juice,crackers,grape_juice,potato_chips,grape_juice
grape_juice,grape_juice,jelly,coke,grape_juice
bread,coke,corn,onion,onion
potato_chips,orange_juice,potato_chips,coke,potato_chips
apple,coke,bread,potato_chips,coke
apple,apple,orange_juice,cereal,apple
grape_juice,corn,jelly,coke,coke
potato_chips,apple,potato_chips,coke,potato_chips
bread,orange_juice,potato_chips,orange,potato_chips
coke,jelly,bread,corn,corn
bread,apple,potato_chips,coke,potato_chips
jelly,crackers,grape_juice,potato_chips,grape_juice
orange,orange,bread,onion,orange
cereal,orange,apple,onion,apple
bread,apple,corn,potato_chips,corn
jelly,crackers,potato_chips,jelly,jelly
coke,apple,orange_juice,corn,orange_juice
coke,apple,corn,coke,coke
orange_juice,apple,orange_juice,coke,orange_juice
jelly,jelly,orange,onion,jelly
onion,jelly,orange,potato_chips,orange
potato_chips,crackers,orange_juice,cereal,crackers
onion,jelly,orange,potato_chips,orange
coke,coke,crackers,bread,coke
jelly,apple,orange_juice,corn,orange_juice
grape_juice,orange_juice,potato_chips,bread,bread
jelly,bread,cereal,orange_juice,orange_juice
bread,coke,bread,potato_chips,bread
apple,potato_chips,grape_juice,orange,orange
orange_juice,crackers,coke,orange,orange
apple,cereal,onion,potato_chips,onion
orange_juice,potato_chips,grape_juice,orange,orange
grape_juice,coke,orange_juice,orange,orange_juice
corn,apple,orange_juice,coke,apple
crackers,crackers,onion,coke,crackers
onion,orange_juice,potato_chips,cereal,orange_juice
jelly,cereal,coke,bread,cereal
orange,coke,apple,orange,orange
jelly,coke,crackers,cereal,crackers
corn,grape_juice,coke,onion,grape_juice
crackers,orange,apple,onion,apple
crackers,grape_juice,corn,jelly,jelly
corn,onion,bread,crackers,bread
corn,coke,bread,potato_chips,coke
apple,orange_juice,jelly,bread,bread
grape_juice,orange_juice,coke,onion,orange_juice
crackers,potato_chips,corn,onion,corn
bread,cereal,potato_chips,corn,cereal
onion,apple,crackers,coke,apple
orange_juice,grape_juice,orange_juice,bread,orange_juice
bread,grape_juice,corn,jelly,corn
apple,apple,jelly,orange,apple
apple,cereal,crackers,corn,corn
bread,coke,bread,apple,bread
crackers,grape_juice,apple,cereal,cereal
crackers,crackers,potato_chips,cereal,crackers
orange,onion,coke,jelly,onion
grape_juice,coke,apple,orange,coke
orange_juice,crackers,jelly,grape_juice,grape_juice
potato_chips,jelly,orange_juice,onion,orange_juice
cereal,potato_chips,onion,orange,potato_chips
bread,jelly,corn,potato_chips,jelly
orange_juice,grape_juice,orange,apple,grape_juice
orange,orange,potato_chips,cereal,orange
potato_chips,onion,jelly,corn,onion
cereal,coke,corn,grape_juice,corn
grape_juice,orange_juice,potato_chips,cereal,orange_juice
cereal,onion,jelly,corn,onion
orange,orange,potato_chips,cereal,orange
orange,cereal,crackers,corn,corn
coke,cereal,orange,apple,cereal
jelly,bread,corn,potato_chips,bread
orange,coke,orange_juice,corn,orange_juice
bread,coke,corn,onion,corn
coke,coke,apple,orange,coke
bread,apple,onion,bread,bread
crackers,orange,cereal,bread,orange
orange_juice,coke,potato_chips,orange,coke
bread,corn,bread,orange,bread
potato_chips,orange,cereal,grape_juice,grape_juice
coke,jelly,bread,corn,jelly
crackers,apple,orange_juice,cereal,orange_juice
onion,apple,onion,crackers,onion
jelly,orange_juice,coke,bread,orange_juice
orange_juice,grape_juice,jelly,onion,grape_juice
orange_juice,corn,coke,potato_chips,coke
orange,onion,bread,grape_juice,onion
corn,jelly,bread,cereal,jelly
crackers,cereal,orange,apple,cereal
orange,orange_juice,orange,crackers,orange
crackers,grape_juice,jelly,coke,jelly
orange,orange,jelly,coke,orange
crackers,jelly,cereal,crackers,crackers
coke,crackers,coke,orange,coke
orange,apple,orange_juice,corn,apple
grape_juice,orange_juice,grape_juice,coke,grape_juice
crackers,cereal,potato_chips,corn,cereal
cereal,apple,onion,crackers,crackers
crackers,cereal,potato_chips,coke,cereal
coke,grape_juice,corn,jelly,jelly
cereal,apple,orange_juice,coke,apple
crackers,grape_juice,cereal,orange_juice,cereal
onion,orange_juice,corn,potato_chips,corn
orange,orange_juice,coke,bread,orange_juice
corn,orange_juice,coke,jelly,jelly
crackers,apple,corn,bread,bread
potato_chips,onion,jelly,corn,corn
coke,grape_juice,apple,bread,apple
orange,apple,coke,grape_juice,apple
potato_chips,bread,corn,potato_chips,potato_chips
coke,orange,apple,orange_juice,orange_juice
coke,onion,jelly,corn,jelly
corn,corn,orange,jelly,corn
crackers,coke,cereal,onion,cereal
onion,cereal,bread,apple,apple
corn,jelly,crackers,onion,onion
crackers,orange_juice,potato_chips,onion,orange_juice
orange,orange_juice,corn,bread,orange_juice
crackers,orange,bread,onion,bread
jelly,orange_juice,potato_chips,crackers,orange_juice
corn,orange,potato_chips,apple,orange
onion,onion,corn,cereal,onion
crackers,jelly,bread,corn,corn
crackers,grape_juice,bread,coke,bread
bread,onion,apple,coke,coke
coke,apple,jelly,crackers,jelly
onion,orange_juice,corn,jelly,corn
potato_chips,onion,bread,grape_juice,bread
cereal,cereal,bread,corn,cereal
coke,jelly,orange_juice,apple,jelly
jelly,apple,cereal,corn,cereal
coke,orange_juice,potato_chips,orange,orange
corn,jelly,corn,cereal,corn
jelly,onion,grape_juice,crackers,crackers
potato_chips,apple,cereal,potato_chips,potato_chips
orange_juice,apple,onion,bread,apple
orange_juice,corn,grape_juice,bread,grape_juice
grape_juice,corn,cereal,orange_juice,orange_juice
jelly,apple,bread,potato_chips,bread
grape_juice,cereal,orange,corn,cereal
orange_juice,grape_juice,onion,corn,grape_juice
corn,cereal,orange,crackers,cereal
cereal,orange,bread,onion,bread
orange_juice,grape_juice,jelly,coke,grape_juice
crackers,crackers,onion,orange_juice,crackers
crackers,bread,orange,apple,bread
jelly,apple,onion,corn,apple
onion,crackers,bread,orange_juice,orange_juice
crackers,cereal,crackers,bread,crackers
orange,orange,cereal,bread,orange
grape_juice,orange_juice,potato_chips,coke,orange_juice
coke,crackers,orange,jelly,jelly
crackers,orange,apple,orange_juice,orange_juice
coke,jelly,crackers,onion,jelly
corn,grape_juice,cereal,potato_chips,grape_juice
coke,orange_juice,potato_chips,coke,coke
onion,coke,crackers,bread,bread
grape_juice,cereal,crackers,bread,bread
onion,coke,orange_juice,corn,corn
potato_chips,bread,orange_juice,apple,bread
crackers,crackers,corn,jelly,crackers
crackers,jelly,potato_chips,coke,potato_chips
bread,onion,bread,crackers,bread
orange_juice,orange_juice,onion,bread,orange_juice
grape_juice,jelly,onion,cereal,jelly
cereal,onion,orange_juice,corn,orange_juice
orange,grape_juice,orange_juice,potato_chips,orange_juice
crackers,orange_juice,potato_chips,bread,potato_chips
orange_juice,jelly,bread,crackers,jelly
orange_juice,orange_juice,coke,onion,orange_juice
coke,potato_chips,grape_juice,bread,potato_chips
potato_chips,corn,bread,orange,orange
apple,jelly,bread,cereal,jelly
corn,onion,corn,crackers,corn
cereal,grape_juice,bread,coke,bread
corn,orange,jelly,coke,jelly
grape_juice,grape_juice,apple,bread,grape_juice
coke,crackers,coke,orange,coke
orange_juice,grape_juice,orange_juice,corn,orange_juice
potato_chips,orange,apple,onion,apple
coke,orange_juice,onion,orange,orange_juice
crackers,cereal,orange_juice,jelly,cereal
corn,bread,orange,crackers,orange
onion,corn,coke,potato_chips,potato_chips
orange,potato_chips,grape_juice,orange,orange
cereal,orange_juice,cereal,coke,cereal
corn,bread,jelly,apple,bread
apple,potato_chips,grape_juice,onion,onion
orange_juice,coke,corn,bread,coke
orange,corn,orange,grape_juice,orange
jelly,apple,onion,bread,apple
jelly,bread,jelly,onion,jelly
potato_chips,crackers,coke,orange,crackers
bread,crackers,orange_juice,cereal,crackers
bread,grape_juice,apple,bread,bread
corn,orange_juice,potato_chips,crackers,crackers
bread,cereal,orange,apple,cereal
coke,onion,corn,cereal,corn
orange,apple,crackers,grape_juice,apple
corn,cereal,onion,apple,apple
potato_chips,orange_juice,crackers,corn,crackers
apple,grape_juice,coke,onion,onion
coke,crackers,potato_chips,apple,apple
crackers,cereal,bread,apple,cereal
bread,corn,jelly,coke,jelly
potato_chips,grape_juice,jelly,onion,grape_juice
orange_juice,apple,potato_chips,coke,coke
cereal,orange_juice,potato_chips,cereal,cereal
coke,crackers,potato_chips,jelly,crackers
jelly,jelly,bread,crackers,jelly
crackers,orange_juice,crackers,corn,crackers
